,Year,University Name,University City,University State,Most Awarded Degree,Predominantly Black,Admission Rate,SAT Average,SAT Reading Mid,SAT Math Mid,ACT Cumulative Average,Undergraduate Enrollment,Percent of Students (White),Percent of Students (Black),Percent of Students (Hispanic),Percent of Students (Asian),Average Cost per Academic Year,In State Tuition and Fees,Out of State Tuition and Fees,Completion Rate (4-year institutions
464,2015_16,Samuel Merritt University,Oakland,CA,Bachelor's,NO,,,,,,506.0,36.76,3.56,19.17,27.87,,,,
469,2015_16,San Diego State University,San Diego,CA,Bachelor's,NO,34.41,1130.0,550.0,570.0,25.0,28649.0,34.14,3.87,31.31,13.85,20977.0,6976.0,18136.0,0.68
470,2015_16,University of San Diego,San Diego,CA,Bachelor's,NO,51.68,1236.0,595.0,615.0,28.0,5551.0,53.32,3.35,19.24,7.31,59234.0,44586.0,44586.0,0.79
471,2015_16,San Francisco Art Institute,San Francisco,CA,Bachelor's,NO,65.36,,,,,404.0,46.53,3.71,16.58,4.46,61915.0,41272.0,41272.0,0.38
472,2015_16,San Francisco Conservatory of Music,San Francisco,CA,Bachelor's,NO,46.69,,,,,157.0,32.48,2.55,6.37,10.83,56722.0,42210.0,42210.0,0.71
473,2015_16,San Francisco State University,San Francisco,CA,Bachelor's,NO,67.88,979.0,485.0,490.0,21.0,25867.0,20.62,4.79,29.28,27.94,21559.0,6476.0,17636.0,0.51
475,2015_16,University of San Francisco,San Francisco,CA,Bachelor's,NO,64.36,1172.0,575.0,590.0,26.0,6682.0,27.03,3.41,19.47,20.86,59603.0,42634.0,42634.0,0.71
479,2015_16,William Jessup University,Rocklin,CA,Bachelor's,NO,76.05,1012.0,513.0,500.0,22.0,1093.0,65.78,4.76,18.57,4.3,38526.0,26480.0,26480.0,0.55
481,2015_16,San Jose State University,San Jose,CA,Bachelor's,NO,55.22,1055.0,510.0,540.0,23.0,26670.0,19.22,3.39,25.61,36.18,22046.0,7378.0,18538.0,0.57
486,2015_16,Santa Clara University,Santa Clara,CA,Bachelor's,NO,48.8,1313.0,640.0,665.0,30.0,5344.0,48.69,3.18,17.44,16.37,61097.0,45300.0,45300.0,0.84
490,2015_16,Scripps College,Claremont,CA,Bachelor's,NO,27.9,1362.0,690.0,674.0,31.0,968.0,48.35,3.72,11.47,16.22,63740.0,49152.0,49152.0,0.92
492,2015_16,Shasta Bible College and Graduate School,Redding,CA,Bachelor's,NO,72.73,,,,,43.0,81.4,9.3,6.98,0.0,22649.0,12060.0,12060.0,0.58
498,2015_16,Simpson University,Redding,CA,Bachelor's,NO,51.52,1001.0,505.0,502.0,21.0,959.0,59.54,3.65,11.68,4.38,36480.0,25200.0,25200.0,0.49
503,2015_16,Saint Mary's College of California,Moraga,CA,Bachelor's,NO,75.26,1124.0,564.0,559.0,25.0,2916.0,46.33,4.05,25.1,10.39,59167.0,42930.0,42930.0,0.71
505,2015_16,Sonoma State University,Rohnert Park,CA,Bachelor's,NO,76.55,996.0,495.0,495.0,22.0,8589.0,47.95,2.27,28.65,4.84,22932.0,7330.0,18490.0,0.59
506,2015_16,South Baylo University,Anaheim,CA,Bachelor's,NO,,,,,,66.0,13.64,0.0,1.52,45.45,,,,
508,2015_16,Vanguard University of Southern California,Costa Mesa,CA,Bachelor's,NO,68.26,975.0,495.0,475.0,21.0,1856.0,45.31,5.28,36.26,3.61,42854.0,30050.0,30050.0,0.56
514,2015_16,Southern California Institute of Architecture,Los Angeles,CA,Bachelor's,NO,73.36,1116.0,500.0,610.0,27.0,255.0,12.94,0.78,13.73,18.04,65657.0,43334.0,43334.0,0.5
515,2015_16,University of Southern California,Los Angeles,CA,Bachelor's,NO,17.68,1391.0,675.0,710.0,32.0,18519.0,40.13,4.21,13.8,21.56,64536.0,50277.0,50277.0,0.92
519,2015_16,Thomas Aquinas College,Santa Paula,CA,Bachelor's,NO,75.13,1280.0,670.0,600.0,30.0,377.0,69.76,0.27,14.85,1.59,35706.0,24500.0,24500.0,0.89
520,2015_16,Epic Bible College,Sacramento,CA,Bachelor's,NO,,,,,,162.0,38.27,27.78,13.58,2.47,25000.0,9689.0,9689.0,0.33
529,2015_16,Walden University,Minneapolis,MN,Bachelor's,NO,,,,,,7815.0,41.92,32.22,5.67,1.79,31440.0,12075.0,12075.0,0.0
536,2015_16,Westmont College,Santa Barbara,CA,Bachelor's,NO,81.22,1179.0,585.0,590.0,26.0,1296.0,63.66,1.39,14.58,7.33,55570.0,41360.0,41360.0,0.77
537,2015_16,Whittier College,Whittier,CA,Bachelor's,NO,62.62,1057.0,522.0,530.0,23.0,1643.0,31.35,5.3,44.25,10.04,52570.0,43280.0,43280.0,0.66
538,2015_16,Woodbury University,Burbank,CA,Bachelor's,NO,57.6,944.0,485.0,475.0,19.0,1245.0,33.98,3.13,25.54,8.03,46605.0,36408.0,36408.0,0.46
542,2015_16,Yeshiva Ohr Elchonon Chabad West Coast Talmudical Seminary,Los Angeles,CA,Bachelor's,NO,58.42,,,,,161.0,95.65,0.0,0.0,0.0,24850.0,13900.0,13900.0,0.18
545,2015_16,Adams State University,Alamosa,CO,Bachelor's,NO,64.35,954.0,480.0,502.0,20.0,2067.0,49.35,6.77,32.46,1.26,20143.0,8574.0,19086.0,0.27
550,2015_16,University of Colorado Denver/Anschutz Medical Campus,Denver,CO,Bachelor's,NO,67.42,1055.0,555.0,540.0,23.0,10855.0,50.63,4.97,18.89,9.98,19389.0,8692.0,23704.0,0.46
551,2015_16,University of Colorado Colorado Springs,Colorado Springs,CO,Bachelor's,NO,92.06,1088.0,545.0,530.0,24.0,9514.0,66.52,3.67,16.45,3.06,18875.0,7692.0,17988.0,0.44
553,2015_16,University of Colorado Boulder,Boulder,CO,Bachelor's,NO,79.62,1212.0,585.0,600.0,27.0,26496.0,70.59,1.64,10.62,5.42,30025.0,11091.0,34125.0,0.72
554,2015_16,Colorado Christian University,Lakewood,CO,Bachelor's,NO,,,,,,3885.0,66.77,10.89,12.66,1.24,40647.0,27986.0,27986.0,0.47
555,2015_16,Colorado College,Colorado Springs,CO,Bachelor's,NO,17.13,,,,,2096.0,63.98,2.58,9.49,4.91,60500.0,48996.0,48996.0,0.87
557,2015_16,The Art Institute of Colorado,Denver,CO,Bachelor's,NO,,,,,,1145.0,53.45,7.6,23.93,2.45,30794.0,17628.0,17628.0,0.29
560,2015_16,Colorado School of Mines,Golden,CO,Bachelor's,NO,37.67,1339.0,645.0,690.0,30.0,4532.0,74.71,1.04,6.93,4.88,30990.0,17353.0,34828.0,0.77
562,2015_16,Colorado State University-Fort Collins,Fort Collins,CO,Bachelor's,NO,80.82,1145.0,570.0,575.0,25.0,22727.0,73.65,2.39,11.11,2.49,23137.0,10558.0,27267.0,0.67
563,2015_16,Colorado Technical University-Colorado Springs,Colorado Springs,CO,Bachelor's,NO,,,,,,1135.0,48.99,12.78,4.23,1.76,24692.0,11297.0,11297.0,0.27
571,2015_16,University of Denver,Denver,CO,Bachelor's,NO,72.75,1249.0,605.0,610.0,28.0,5758.0,67.47,2.41,9.93,4.39,56992.0,44178.0,44178.0,0.77
573,2015_16,Fort Lewis College,Durango,CO,Bachelor's,NO,85.96,1012.0,505.0,515.0,22.0,3559.0,51.87,1.26,10.82,0.67,22780.0,7600.0,17816.0,0.4
580,2015_16,Colorado Mesa University,Grand Junction,CO,Bachelor's,NO,83.06,952.0,485.0,485.0,20.0,8625.0,70.06,2.6,17.16,1.53,18707.0,7474.0,18072.0,0.35
581,2015_16,Metropolitan State University of Denver,Denver,CO,Bachelor's,NO,65.22,971.0,500.0,495.0,21.0,19649.0,58.35,6.19,22.38,3.79,13871.0,6420.0,20057.0,0.25
583,2015_16,Naropa University,Boulder,CO,Bachelor's,NO,79.56,,,,,396.0,62.63,1.52,9.6,1.26,45471.0,30580.0,30580.0,0.33
586,2015_16,Nazarene Bible College,Colorado Springs,CO,Bachelor's,NO,,,,,,725.0,76.41,7.72,8.83,2.07,18617.0,11400.0,11400.0,0.4
588,2015_16,University of Northern Colorado,Greeley,CO,Bachelor's,NO,89.35,1031.0,520.0,515.0,22.0,8915.0,55.54,4.18,18.31,1.67,21135.0,8166.0,19752.0,0.48
595,2015_16,Regis University,Denver,CO,Bachelor's,NO,65.7,1092.0,530.0,530.0,24.0,4458.0,59.22,4.85,19.04,4.73,44857.0,33710.0,33710.0,0.73
596,2015_16,Rocky Mountain College of Art and Design,Lakewood,CO,Bachelor's,NO,,,,,,1074.0,59.03,6.52,11.17,2.61,30427.0,16370.0,16370.0,0.46
598,2015_16,Colorado State University Pueblo,Pueblo,CO,Bachelor's,NO,95.89,970.0,485.0,488.0,21.0,3944.0,48.45,7.25,32.48,1.24,18594.0,8282.0,21616.0,0.33
603,2015_16,United States Air Force Academy,USAF Academy,CO,Bachelor's,NO,17.09,1341.0,645.0,670.0,31.0,4111.0,62.64,5.64,10.44,4.77,,,,0.79
605,2015_16,Western Colorado University,Gunnison,CO,Bachelor's,NO,97.61,1029.0,520.0,505.0,22.0,1945.0,74.55,2.72,10.23,0.87,20645.0,8451.0,19455.0,0.43
606,2015_16,Albertus Magnus College,New Haven,CT,Bachelor's,NO,,,,,,1188.0,39.81,32.15,17.42,0.34,44600.0,29650.0,29650.0,0.61
613,2015_16,University of Bridgeport,Bridgeport,CT,Bachelor's,NO,51.77,926.0,460.0,460.0,21.0,2897.0,23.58,35.93,18.43,3.49,48586.0,30850.0,30850.0,0.34
614,2015_16,Central Connecticut State University,New Britain,CT,Bachelor's,NO,58.67,1011.0,505.0,505.0,22.0,9559.0,64.55,11.63,13.33,3.76,22229.0,9300.0,21570.0,0.57
615,2015_16,Charter Oak State College,New Britain,CT,Bachelor's,NO,,,,,,1634.0,59.3,17.44,13.83,1.22,,,,
617,2015_16,Connecticut College,New London,CT,Bachelor's,NO,39.97,,,,,1854.0,70.6,3.78,8.68,4.37,62895.0,49350.0,49350.0,0.83
619,2015_16,University of Connecticut,Storrs,CT,Bachelor's,NO,53.17,1250.0,600.0,635.0,29.0,18451.0,60.6,5.44,8.8,10.2,28016.0,13366.0,34908.0,0.83
622,2015_16,Eastern Connecticut State University,Willimantic,CT,Bachelor's,NO,63.56,,,,,4767.0,66.62,7.49,10.01,2.58,23149.0,10016.0,22286.0,0.56
623,2015_16,Fairfield University,Fairfield,CT,Bachelor's,NO,64.97,,,,,3863.0,76.16,2.36,7.38,2.1,59016.0,44875.0,44875.0,0.82
629,2015_16,University of Hartford,West Hartford,CT,Bachelor's,NO,63.51,1050.0,525.0,525.0,23.0,5028.0,55.67,15.79,11.77,3.1,50380.0,36460.0,36460.0,0.56
630,2015_16,Holy Apostles College and Seminary,Cromwell,CT,Bachelor's,NO,,,,,,95.0,33.68,2.11,20.0,5.26,,7750.0,7750.0,0.6
635,2015_16,Mitchell College,New London,CT,Bachelor's,NO,73.7,,,,,659.0,61.0,14.87,12.29,1.37,45490.0,31000.0,31000.0,0.42
639,2015_16,University of New Haven,West Haven,CT,Bachelor's,NO,82.12,1066.0,530.0,530.0,24.0,4942.0,59.31,9.43,10.68,2.63,50620.0,35650.0,35650.0,0.54
643,2015_16,Paier College of Art Inc,Hamden,CT,Bachelor's,NO,,,,,,112.0,70.54,7.14,10.71,2.68,20560.0,15450.0,15450.0,0.77
645,2015_16,Post University,Waterbury,CT,Bachelor's,NO,81.13,893.0,445.0,445.0,19.0,6170.0,39.59,21.05,6.82,1.12,40860.0,16510.0,16510.0,0.3
647,2015_16,Quinnipiac University,Hamden,CT,Bachelor's,NO,73.71,1095.0,535.0,550.0,25.0,6931.0,76.61,4.83,8.64,2.84,56764.0,42270.0,42270.0,0.76
648,2015_16,Sacred Heart University,Fairfield,CT,Bachelor's,NO,58.97,,,,,5109.0,70.91,3.88,8.46,2.27,53242.0,37170.0,37170.0,0.64
649,2015_16,University of Saint Joseph,West Hartford,CT,Bachelor's,NO,92.68,932.0,470.0,465.0,19.0,904.0,53.54,16.15,17.48,4.2,46109.0,36200.0,36200.0,0.55
652,2015_16,Southern Connecticut State University,New Haven,CT,Bachelor's,NO,64.6,918.0,460.0,455.0,20.0,8106.0,55.98,17.74,10.29,3.23,20104.0,9600.0,21870.0,0.52
655,2015_16,Trinity College,Hartford,CT,Bachelor's,NO,33.41,,,,,2251.0,64.9,6.0,7.37,3.91,64256.0,50776.0,50776.0,0.86
657,2015_16,United States Coast Guard Academy,New London,CT,Bachelor's,NO,19.92,1274.0,615.0,650.0,29.0,898.0,66.59,4.23,10.02,6.68,,942.0,942.0,0.85
658,2015_16,Wesleyan University,Middletown,CT,Bachelor's,NO,22.2,,,,,2819.0,53.49,7.02,10.75,8.37,64163.0,49274.0,49274.0,0.94
659,2015_16,Western Connecticut State University,Danbury,CT,Bachelor's,NO,57.29,,,,,5081.0,61.15,12.16,18.17,3.8,22720.0,9516.0,21786.0,0.5
661,2015_16,Yale University,New Haven,CT,Bachelor's,NO,6.73,1498.0,760.0,755.0,33.0,5528.0,46.51,6.8,11.43,17.29,63970.0,47600.0,47600.0,0.97
665,2015_16,Delaware State University,Dover,DE,Bachelor's,NO,44.43,892.0,445.0,445.0,19.0,3686.0,11.04,74.72,5.78,0.92,21182.0,7531.0,16138.0,0.42
666,2015_16,University of Delaware,Newark,DE,Bachelor's,NO,66.59,1198.0,590.0,605.0,27.0,18353.0,74.36,5.64,7.51,4.91,24086.0,12520.0,31420.0,0.79
667,2015_16,Goldey-Beacom College,Wilmington,DE,Bachelor's,NO,44.19,,,,,622.0,43.09,27.49,4.18,0.96,33906.0,22950.0,22950.0,0.54
669,2015_16,Wesley College,Dover,DE,Bachelor's,NO,62.55,836.0,420.0,420.0,17.0,1496.0,37.1,44.92,6.22,1.6,38227.0,25020.0,25020.0,0.21
670,2015_16,Wilmington University,New Castle,DE,Bachelor's,NO,,,,,,8674.0,52.71,25.02,3.52,2.02,17583.0,10430.0,10430.0,0.23
671,2015_16,American University,Washington,DC,Bachelor's,NO,35.02,1252.0,640.0,605.0,28.0,7300.0,58.16,6.88,11.85,7.03,58965.0,43103.0,43103.0,0.81
672,2015_16,The Catholic University of America,Washington,DC,Bachelor's,NO,78.57,,,,,3462.0,64.12,5.49,13.03,3.12,56084.0,40932.0,40932.0,0.69
673,2015_16,University of the District of Columbia,Washington,DC,Bachelor's,NO,,,,,,4198.0,4.17,62.12,10.22,1.48,22934.0,5251.0,11233.0,0.15
675,2015_16,Gallaudet University,Washington,DC,Bachelor's,NO,61.92,883.0,380.0,447.0,19.0,989.0,48.63,12.74,12.13,3.03,34298.0,15604.0,15604.0,0.46
676,2015_16,George Washington University,Washington,DC,Bachelor's,NO,46.46,1294.0,640.0,650.0,29.0,10901.0,56.27,5.94,8.46,10.18,63159.0,50435.0,50435.0,0.83
677,2015_16,Georgetown University,Washington,DC,Bachelor's,NO,17.24,1416.0,705.0,705.0,32.0,7168.0,57.85,6.1,8.12,10.03,64540.0,48611.0,48611.0,0.94
678,2015_16,Howard University,Washington,DC,Bachelor's,NO,49.04,1105.0,555.0,550.0,24.0,6796.0,1.69,90.55,0.47,1.35,43116.0,23970.0,23970.0,0.61
680,2015_16,Strayer University-District of Columbia,Washington,DC,Bachelor's,NO,,,,,,809.0,4.2,79.73,7.17,1.73,29544.0,12975.0,12975.0,0.2
682,2015_16,Trinity Washington University,Washington,DC,Bachelor's,NO,94.05,,,,,1565.0,1.85,68.31,18.4,0.89,32002.0,22780.0,22780.0,0.44
687,2015_16,The Baptist College of Florida,Graceville,FL,Bachelor's,NO,52.17,946.0,545.0,465.0,20.0,457.0,78.99,7.22,4.38,0.22,16781.0,10000.0,10000.0,0.51
688,2015_16,Barry University,Miami,FL,Bachelor's,NO,55.06,926.0,470.0,465.0,19.0,3703.0,21.28,32.68,31.03,0.89,44435.0,28800.0,28800.0,0.33
689,2015_16,Bethune-Cookman University,Daytona Beach,FL,Bachelor's,NO,,,,,,3666.0,1.88,84.53,2.81,0.08,27126.0,14410.0,14410.0,0.32
690,2015_16,Lynn University,Boca Raton,FL,Bachelor's,NO,75.97,999.0,495.0,498.0,22.0,1957.0,44.15,8.18,15.33,1.74,49914.0,35200.0,35200.0,0.44
696,2015_16,Albizu University-Miami,Miami,FL,Bachelor's,NO,72.0,,,,,202.0,2.48,0.99,92.08,0.0,28349.0,12384.0,12384.0,0.42
698,2015_16,Johnson University Florida,Kissimmee,FL,Bachelor's,NO,39.19,943.0,470.0,490.0,20.0,201.0,58.71,8.96,10.45,1.49,22297.0,14270.0,14270.0,0.53
699,2015_16,University of Central Florida,Orlando,FL,Bachelor's,NO,48.57,1179.0,585.0,590.0,26.0,54091.0,53.25,11.22,24.04,5.86,19911.0,6368.0,22467.0,0.7
704,2015_16,South University-West Palm Beach,Royal Palm Beach,FL,Bachelor's,NO,,,,,,943.0,23.65,46.45,22.16,4.14,28222.0,16761.0,16761.0,0.1
705,2015_16,Eckerd College,Saint Petersburg,FL,Bachelor's,NO,71.72,1134.0,555.0,550.0,26.0,2002.0,75.87,5.39,8.09,1.65,53423.0,40020.0,40020.0,0.65
707,2015_16,Edward Waters College,Jacksonville,FL,Bachelor's,NO,53.71,781.0,390.0,393.0,16.0,930.0,4.41,89.46,3.01,0.22,23787.0,12525.0,12525.0,0.2
708,2015_16,Embry-Riddle Aeronautical University-Daytona Beach,Daytona Beach,FL,Bachelor's,NO,68.95,,,,,5247.0,53.63,6.08,4.25,4.4,47582.0,33218.0,33218.0,0.55
709,2015_16,Florida Agricultural and Mechanical University,Tallahassee,FL,Bachelor's,NO,51.41,966.0,480.0,475.0,21.0,7705.0,3.22,91.49,1.58,0.56,19413.0,5785.0,17725.0,0.39
710,2015_16,Florida Atlantic University,Boca Raton,FL,Bachelor's,NO,67.68,1047.0,525.0,520.0,23.0,24228.0,43.14,19.74,26.04,3.81,18805.0,4831.0,17276.0,0.49
712,2015_16,Flagler College,Saint Augustine,FL,Bachelor's,NO,50.48,1071.0,539.0,515.0,24.0,2692.0,76.52,3.75,4.53,1.19,29370.0,16830.0,16830.0,0.61
717,2015_16,AdventHealth University,Orlando,FL,Bachelor's,NO,60.32,928.0,475.0,450.0,20.0,1704.0,42.78,14.5,23.36,7.28,22019.0,13030.0,13030.0,0.16
718,2015_16,Florida Institute of Technology,Melbourne,FL,Bachelor's,NO,57.36,1194.0,570.0,615.0,27.0,3320.0,41.9,6.05,7.2,2.38,53942.0,39290.0,39290.0,0.57
720,2015_16,Florida International University,Miami,FL,Bachelor's,NO,50.4,1090.0,545.0,535.0,24.0,40208.0,9.45,12.34,66.75,2.52,18727.0,6556.0,18954.0,0.58
722,2015_16,Florida Memorial University,Miami Gardens,FL,Bachelor's,NO,24.35,,,,,1399.0,0.43,71.91,3.86,0.0,24876.0,15280.0,15280.0,0.39
725,2015_16,Florida Southern College,Lakeland,FL,Bachelor's,NO,45.33,1172.0,570.0,570.0,27.0,2519.0,73.96,5.68,10.56,1.83,42822.0,31460.0,31460.0,0.57
726,2015_16,Florida State University,Tallahassee,FL,Bachelor's,NO,55.9,1215.0,600.0,600.0,27.0,32229.0,64.38,8.02,19.13,2.39,21463.0,6507.0,21673.0,0.79
728,2015_16,University of Florida,Gainesville,FL,Bachelor's,NO,47.54,1280.0,625.0,635.0,29.0,32376.0,56.9,6.36,20.92,7.97,20467.0,6381.0,28659.0,0.86
731,2015_16,Full Sail University,Winter Park,FL,Bachelor's,NO,,,,,,17804.0,49.18,23.6,3.11,1.92,38845.0,23117.0,23117.0,0.44
737,2015_16,Hobe Sound Bible College,Hobe Sound,FL,Bachelor's,NO,,,,,,228.0,51.32,7.02,5.26,0.0,12787.0,6320.0,6320.0,0.56
743,2015_16,AI Miami International University of Art and Design,Miami,FL,Bachelor's,NO,,,,,,2412.0,13.64,9.2,38.72,0.79,29249.0,17700.0,17700.0,0.35
745,2015_16,Jacksonville University,Jacksonville,FL,Bachelor's,NO,53.51,,,,,2964.0,48.31,14.54,8.47,1.92,48032.0,32620.0,32620.0,0.41
757,2015_16,Luther Rice College & Seminary,Lithonia,GA,Bachelor's,NO,100.0,,,,,409.0,51.34,45.23,1.71,1.47,10776.0,6336.0,6336.0,1.0
762,2015_16,Trinity International University-Florida,Miami,FL,Bachelor's,NO,,,,,,175.0,12.0,34.29,48.0,0.57,,11950.0,11950.0,
765,2015_16,University of Miami,Coral Gables,FL,Bachelor's,NO,37.79,1319.0,640.0,655.0,30.0,10729.0,41.78,7.7,22.42,5.55,61666.0,45724.0,45724.0,0.82
773,2015_16,University of North Florida,Jacksonville,FL,Bachelor's,NO,56.6,1140.0,585.0,570.0,25.0,13562.0,68.63,9.45,10.12,4.39,20616.0,6394.0,20798.0,0.55
774,2015_16,Nova Southeastern University,Fort Lauderdale,FL,Bachelor's,NO,59.24,1130.0,548.0,555.0,26.0,4565.0,31.43,17.52,31.85,8.65,41965.0,27660.0,27660.0,0.44
778,2015_16,Palm Beach Atlantic University,West Palm Beach,FL,Bachelor's,NO,92.89,1065.0,535.0,525.0,23.0,2587.0,61.62,11.94,16.85,1.55,39604.0,27150.0,27150.0,0.42
787,2015_16,Ringling College of Art and Design,Sarasota,FL,Bachelor's,NO,76.54,,,,,1258.0,49.05,2.7,16.45,8.66,56665.0,42020.0,42020.0,0.7
790,2015_16,Rollins College,Winter Park,FL,Bachelor's,NO,60.38,,,,,2678.0,60.98,5.38,16.28,2.88,59741.0,44760.0,44760.0,0.71
792,2015_16,Saint Leo University,Saint Leo,FL,Bachelor's,NO,72.52,,,,,11575.0,36.98,37.75,11.75,1.45,34738.0,20830.0,20830.0,0.45
797,2015_16,Argosy University-Sarasota,Sarasota,FL,Bachelor's,NO,,,,,,133.0,48.87,33.83,15.04,0.0,,13560.0,13560.0,0.75
800,2015_16,St. John Vianney College Seminary,Miami,FL,Bachelor's,NO,100.0,,,,,64.0,28.13,6.25,43.75,0.0,37300.0,21100.0,21100.0,0.5
803,2015_16,University of South Florida,Tampa,FL,Bachelor's,NO,44.64,1177.0,580.0,590.0,26.0,30282.0,51.37,10.68,20.78,6.36,19578.0,6410.0,17324.0,0.68
804,2015_16,St. Thomas University,Miami Gardens,FL,Bachelor's,NO,48.92,924.0,465.0,455.0,20.0,882.0,10.32,21.2,45.58,0.34,36230.0,27960.0,27960.0,0.44
805,2015_16,Stetson University,DeLand,FL,Bachelor's,NO,63.47,,,,,3042.0,65.15,8.35,14.56,2.17,54404.0,41590.0,41590.0,0.64
806,2015_16,Southeastern University,Lakeland,FL,Bachelor's,NO,46.48,955.0,490.0,470.0,20.0,3412.0,61.75,14.39,17.23,1.47,34123.0,22840.0,22840.0,0.39
810,2015_16,Talmudic College of Florida,Miami Beach,FL,Bachelor's,NO,,,,,,46.0,84.78,0.0,0.0,0.0,23900.0,13250.0,13250.0,0.4
813,2015_16,The University of Tampa,Tampa,FL,Bachelor's,NO,50.74,1092.0,535.0,545.0,24.0,7061.0,59.17,4.97,12.41,1.71,39661.0,27044.0,27044.0,0.55
816,2015_16,Trinity Baptist College,Jacksonville,FL,Bachelor's,NO,86.34,845.0,430.0,415.0,18.0,383.0,59.01,23.76,9.92,0.78,18017.0,11040.0,11040.0,0.39
817,2015_16,Trinity College of Florida,Trinity,FL,Bachelor's,NO,73.68,898.0,455.0,430.0,19.0,203.0,50.74,24.63,14.29,1.48,26198.0,15690.0,15690.0,0.23
820,2015_16,Warner University,Lake Wales,FL,Bachelor's,NO,51.2,879.0,425.0,440.0,19.0,1026.0,40.06,39.96,12.38,0.58,30422.0,19754.0,19754.0,0.4
822,2015_16,Webber International University,Babson Park,FL,Bachelor's,NO,52.64,890.0,444.0,469.0,18.0,681.0,37.15,22.61,11.6,0.15,37768.0,24792.0,24792.0,0.32
824,2015_16,The University of West Florida,Pensacola,FL,Bachelor's,NO,41.54,1053.0,520.0,505.0,23.0,9783.0,65.26,13.23,9.18,3.08,17802.0,6360.0,19241.0,0.47
830,2015_16,Agnes Scott College,Decatur,GA,Bachelor's,NO,61.74,,,,,846.0,32.74,33.69,8.98,5.56,48109.0,37236.0,37236.0,0.68
835,2015_16,Albany State University,Albany,GA,Bachelor's,NO,63.71,883.0,455.0,440.0,18.0,2949.0,4.27,90.47,1.8,0.1,18877.0,5490.0,15738.0,0.31
837,2015_16,Armstrong State University,Savannah,GA,Bachelor's,NO,73.95,997.0,510.0,490.0,21.0,6184.0,57.02,25.27,7.15,3.46,24729.0,5360.0,15616.0,0.31
838,2015_16,The Art Institute of Atlanta,Atlanta,GA,Bachelor's,NO,,,,,,2218.0,11.59,42.25,8.79,1.13,31200.0,17592.0,17592.0,0.21
841,2015_16,Point University,West Point,GA,Bachelor's,NO,49.07,910.0,455.0,455.0,19.0,1337.0,44.35,35.98,6.06,0.37,27878.0,18500.0,18500.0,0.49
845,2015_16,Clark Atlanta University,Atlanta,GA,Bachelor's,NO,51.2,850.0,425.0,405.0,18.0,2741.0,0.04,83.66,0.4,0.18,37061.0,21945.0,21945.0,0.38
850,2015_16,Berry College,Mount Berry,GA,Bachelor's,NO,55.37,1179.0,580.0,565.0,27.0,2089.0,81.09,4.69,6.51,1.44,43910.0,31996.0,31996.0,0.64
851,2015_16,Beulah Heights University,Atlanta,GA,Bachelor's,NO,,,,,,487.0,2.87,77.62,2.05,9.03,18067.0,9390.0,9390.0,0.1
852,2015_16,Brenau University,Gainesville,GA,Bachelor's,NO,65.62,990.0,505.0,485.0,21.0,1556.0,50.64,32.33,8.03,1.74,37739.0,25878.0,25878.0,0.48
853,2015_16,Brewton-Parker College,Mount Vernon,GA,Bachelor's,NO,,,,,,405.0,41.48,33.58,8.64,0.49,27294.0,16180.0,16180.0,0.17
857,2015_16,Carver Bible College,Atlanta,GA,Bachelor's,NO,,,,,,60.0,0.0,78.33,0.0,0.0,20556.0,9860.0,9860.0,0.19
858,2015_16,Clayton  State University,Morrow,GA,Bachelor's,NO,38.57,,,,,5920.0,17.55,66.35,3.48,4.88,17197.0,5340.0,15596.0,0.32
861,2015_16,Columbus State University,Columbus,GA,Bachelor's,NO,55.69,961.0,490.0,480.0,20.0,6743.0,51.43,37.02,5.56,2.28,17482.0,6011.0,16585.0,0.3
863,2015_16,Covenant College,Lookout Mountain,GA,Bachelor's,NO,93.98,1189.0,595.0,575.0,27.0,1007.0,86.69,2.38,2.88,1.99,41320.0,31320.0,31320.0,0.64
864,2015_16,Dalton State College,Dalton,GA,Bachelor's,NO,,,,,,4794.0,64.12,4.36,22.19,1.13,11274.0,4052.0,12302.0,0.16
868,2015_16,Emmanuel College,Franklin Springs,GA,Bachelor's,NO,33.88,930.0,465.0,465.0,,763.0,67.23,18.22,5.24,0.39,26457.0,18870.0,18870.0,0.37
869,2015_16,Emory University,Atlanta,GA,Bachelor's,NO,23.67,1380.0,670.0,710.0,31.0,6770.0,40.58,9.28,8.05,19.1,61344.0,46314.0,46314.0,0.89
871,2015_16,Fort Valley State University,Fort Valley,GA,Bachelor's,NO,20.51,865.0,435.0,425.0,18.0,2220.0,1.71,94.41,0.27,0.05,21341.0,5594.0,15850.0,0.29
873,2015_16,Georgia Institute of Technology-Main Campus,Atlanta,GA,Bachelor's,NO,32.17,1403.0,680.0,725.0,32.0,14463.0,50.82,6.67,6.6,19.17,24629.0,12204.0,32396.0,0.85
874,2015_16,Georgia Southwestern State University,Americus,GA,Bachelor's,NO,71.64,967.0,485.0,470.0,21.0,2301.0,62.28,28.9,3.3,1.3,19012.0,5262.0,15518.0,0.33
875,2015_16,Georgia College & State University,Milledgeville,GA,Bachelor's,NO,75.66,1143.0,575.0,565.0,25.0,5933.0,84.86,4.96,4.89,1.5,24478.0,9170.0,27518.0,0.6
876,2015_16,Georgia Southern University,Statesboro,GA,Bachelor's,NO,60.23,1089.0,555.0,550.0,23.0,17173.0,62.36,26.33,4.82,1.6,22424.0,6273.0,16847.0,0.5
