,Year,University Name,University City,University State,Most Awarded Degree,Predominantly Black,Admission Rate,SAT Average,SAT Reading Mid,SAT Math Mid,ACT Cumulative Average,Undergraduate Enrollment,Percent of Students (White),Percent of Students (Black),Percent of Students (Hispanic),Percent of Students (Asian),Average Cost per Academic Year,In State Tuition and Fees,Out of State Tuition and Fees,Completion Rate (4-year institutions
3487,2019_20,Roanoke College,Salem,VA,Bachelor's,NO,74.8,1166.0,590.0,565.0,25.0,1953.0,81.36,5.33,5.33,1.33,59836.0,45559.0,45559.0,0.7
3489,2019_20,Shenandoah University,Winchester,VA,Bachelor's,NO,74.38,1103.0,560.0,540.0,22.0,2036.0,59.72,11.54,7.22,3.05,46501.0,33180.0,33180.0,0.6
3490,2019_20,Southeastern Free Will Baptist Bible College,Wendell,NC,Bachelor's,NO,,,,,,58.0,87.93,0.0,12.07,0.0,17663.0,10130.0,10130.0,0.62
3491,2019_20,Southern Virginia University,Buena Vista,VA,Bachelor's,NO,98.03,1116.0,545.0,539.0,23.0,1052.0,74.43,3.52,5.42,0.48,28100.0,17280.0,17280.0,0.31
3495,2019_20,Strayer University-Virginia,Arlington,VA,Bachelor's,NO,,,,,,4319.0,24.33,55.04,8.57,3.47,28149.0,13515.0,13515.0,0.48
3496,2019_20,Sweet Briar College,Sweet Briar,VA,Bachelor's,NO,79.42,1139.0,585.0,525.0,24.0,334.0,74.25,8.68,5.99,2.4,37744.0,22020.0,22020.0,0.34
3500,2019_20,The University of Virginia's College at Wise,Wise,VA,Bachelor's,NO,59.41,1074.0,545.0,520.0,22.0,1122.0,79.41,9.09,1.34,1.25,22289.0,10252.0,28661.0,0.44
3502,2019_20,Virginia Polytechnic Institute and State University,Blacksburg,VA,Bachelor's,NO,70.04,1292.0,635.0,650.0,28.0,29196.0,64.55,4.26,6.8,10.25,26834.0,13691.0,32835.0,0.86
3504,2019_20,Virginia Commonwealth University,Richmond,VA,Bachelor's,NO,87.14,1172.0,595.0,570.0,25.0,22065.0,43.43,19.72,10.93,13.96,31235.0,14596.0,35904.0,0.67
3505,2019_20,University of Virginia-Main Campus,Charlottesville,VA,Bachelor's,NO,23.94,1436.0,705.0,725.0,32.0,16723.0,56.4,6.72,6.72,15.22,33493.0,17798.0,50900.0,0.95
3506,2019_20,Virginia Military Institute,Lexington,VA,Bachelor's,NO,59.54,1187.0,595.0,585.0,25.0,1698.0,76.62,6.01,7.6,4.48,31494.0,19118.0,45962.0,0.79
3509,2019_20,Virginia State University,Petersburg,VA,Bachelor's,NO,95.05,925.0,470.0,450.0,18.0,4019.0,2.79,93.46,0.12,0.37,23239.0,9154.0,20909.0,0.38
3510,2019_20,Virginia Union University,Richmond,VA,Bachelor's,NO,63.1,855.0,435.0,415.0,16.0,1070.0,0.56,93.64,1.59,0.0,31395.0,17861.0,17861.0,0.29
3511,2019_20,Virginia Wesleyan University,Virginia Beach,VA,Bachelor's,NO,76.84,1078.0,540.0,525.0,24.0,1321.0,53.75,24.3,8.4,2.04,50040.0,36860.0,36860.0,0.48
3512,2019_20,Washington and Lee University,Lexington,VA,Bachelor's,NO,18.57,1453.0,700.0,730.0,33.0,1843.0,79.33,3.04,5.53,3.64,70500.0,54830.0,54830.0,0.94
3517,2019_20,Central Washington University,Ellensburg,WA,Bachelor's,NO,84.92,1062.0,525.0,535.0,21.0,10946.0,50.61,4.0,17.22,4.44,22827.0,8273.0,23954.0,0.58
3519,2019_20,City University of Seattle,Seattle,WA,Bachelor's,NO,,,,,,659.0,42.49,10.62,6.07,7.44,,,,0.33
3524,2019_20,Cornish College of the Arts,Seattle,WA,Bachelor's,NO,73.47,,,,,599.0,57.93,4.67,13.19,6.18,57913.0,33360.0,33360.0,0.54
3526,2019_20,Eastern Washington University,Cheney,WA,Bachelor's,NO,95.7,1033.0,515.0,510.0,21.0,9829.0,59.45,3.67,17.57,3.21,20432.0,7526.0,25057.0,0.54
3530,2019_20,The Evergreen State College,Olympia,WA,Bachelor's,NO,97.85,1094.0,569.0,515.0,22.0,2527.0,63.16,5.03,12.74,2.89,23235.0,8217.0,27537.0,0.5
3533,2019_20,Gonzaga University,Spokane,WA,Bachelor's,NO,61.7,1288.0,635.0,645.0,28.0,5128.0,71.18,1.17,10.78,5.79,59439.0,45140.0,45140.0,0.85
3537,2019_20,Heritage University,Toppenish,WA,Bachelor's,NO,,,,,,790.0,14.05,0.25,65.57,0.76,26807.0,18029.0,18029.0,0.41
3540,2019_20,Bastyr University,Kenmore,WA,Bachelor's,NO,,,,,,141.0,69.5,3.55,4.26,9.22,,,,
3547,2019_20,Northwest University,Kirkland,WA,Bachelor's,NO,93.17,1138.0,578.0,558.0,23.0,903.0,62.9,3.99,10.08,5.32,43017.0,32960.0,32960.0,0.58
3550,2019_20,Pacific Lutheran University,Tacoma,WA,Bachelor's,NO,86.03,1206.0,600.0,585.0,27.0,2650.0,57.13,3.58,12.53,10.11,55217.0,43674.0,43674.0,0.69
3552,2019_20,University of Puget Sound,Tacoma,WA,Bachelor's,NO,83.81,,,,,2298.0,67.49,1.87,10.05,6.74,65550.0,51740.0,51740.0,0.76
3554,2019_20,Saint Martin's University,Lacey,WA,Bachelor's,NO,95.91,1070.0,535.0,535.0,21.0,1354.0,45.64,6.28,15.29,10.04,50510.0,38560.0,38560.0,0.67
3557,2019_20,Seattle Pacific University,Seattle,WA,Bachelor's,NO,90.61,1135.0,570.0,565.0,23.0,2709.0,48.39,5.2,13.95,13.29,58207.0,45078.0,45078.0,0.68
3558,2019_20,Seattle University,Seattle,WA,Bachelor's,NO,78.48,1251.0,620.0,615.0,27.0,4618.0,39.93,3.16,12.6,18.15,61104.0,46590.0,46590.0,0.74
3567,2019_20,Walla Walla University,College Place,WA,Bachelor's,NO,,,,,,1597.0,59.74,2.44,18.22,5.01,37626.0,28881.0,28881.0,0.61
3568,2019_20,Washington State University,Pullman,WA,Bachelor's,NO,75.8,1131.0,565.0,560.0,23.0,25653.0,60.72,2.9,15.87,6.21,25762.0,11841.0,26419.0,0.6
3569,2019_20,University of Washington-Seattle Campus,Seattle,WA,Bachelor's,NO,51.76,1356.0,650.0,695.0,30.0,30839.0,37.03,3.01,8.92,25.75,26249.0,11465.0,38166.0,0.84
3571,2019_20,Western Washington University,Bellingham,WA,Bachelor's,NO,90.38,1181.0,595.0,575.0,25.0,15098.0,69.94,1.6,10.23,6.27,23565.0,8343.0,24690.0,0.68
3573,2019_20,Whitman College,Walla Walla,WA,Bachelor's,NO,55.92,1365.0,670.0,675.0,31.0,1545.0,64.4,2.2,8.28,6.21,68082.0,53820.0,53820.0,0.9
3574,2019_20,Whitworth University,Spokane,WA,Bachelor's,NO,91.38,1183.0,590.0,580.0,25.0,2403.0,64.84,2.21,11.74,4.79,58434.0,44940.0,44940.0,0.75
3576,2019_20,Alderson Broaddus University,Philippi,WV,Bachelor's,NO,47.13,975.0,480.0,480.0,19.0,821.0,55.54,30.09,7.43,0.37,40669.0,29220.0,29220.0,0.39
3578,2019_20,Appalachian Bible College,Mount Hope,WV,Bachelor's,NO,37.06,1061.0,540.0,515.0,21.0,189.0,73.02,2.12,1.59,2.12,25897.0,15162.0,15162.0,0.65
3581,2019_20,Bethany College,Bethany,WV,Bachelor's,NO,95.3,1017.0,505.0,500.0,20.0,503.0,56.46,19.48,4.97,0.2,44153.0,30666.0,30666.0,0.46
3582,2019_20,Bluefield State College,Bluefield,WV,Bachelor's,NO,94.47,942.0,435.0,445.0,19.0,1228.0,84.04,10.34,1.38,0.24,15791.0,7488.0,14352.0,0.31
3585,2019_20,University of Charleston,Charleston,WV,Bachelor's,NO,50.04,1082.0,545.0,497.0,22.0,1893.0,51.08,8.98,2.8,1.37,43042.0,31400.0,31400.0,0.38
3587,2019_20,Concord University,Athens,WV,Bachelor's,NO,81.92,1023.0,505.0,495.0,20.0,1496.0,81.15,5.55,1.2,0.6,17248.0,8385.0,18037.0,0.4
3588,2019_20,Davis & Elkins College,Elkins,WV,Bachelor's,NO,39.8,1044.0,520.0,510.0,21.0,758.0,36.02,4.62,2.64,0.79,41723.0,29630.0,29630.0,0.41
3589,2019_20,Fairmont State University,Fairmont,WV,Bachelor's,NO,85.36,1035.0,520.0,490.0,21.0,3375.0,86.7,4.39,1.84,0.41,16578.0,7738.0,16814.0,0.41
3590,2019_20,Glenville State College,Glenville,WV,Bachelor's,NO,,,,,,1152.0,74.13,14.76,2.78,0.43,20156.0,7308.0,8818.0,0.39
3594,2019_20,Marshall University,Huntington,WV,Bachelor's,NO,86.89,1084.0,535.0,510.0,22.0,7750.0,84.85,5.68,2.13,0.98,19118.0,8412.0,19266.0,0.49
3600,2019_20,Ohio Valley University,Vienna,WV,Bachelor's,NO,69.28,1048.0,530.0,515.0,20.0,280.0,60.71,5.0,3.57,0.36,31597.0,21900.0,21900.0,0.37
3605,2019_20,Shepherd University,Shepherdstown,WV,Bachelor's,NO,96.28,1088.0,545.0,525.0,23.0,2631.0,75.22,8.29,6.69,1.44,17943.0,7784.0,18224.0,0.49
3609,2019_20,West Virginia State University,Institute,WV,Bachelor's,NO,95.36,1010.0,490.0,475.0,20.0,1643.0,68.47,14.79,1.95,0.73,17848.0,8237.0,17691.0,0.31
3611,2019_20,West Liberty University,West Liberty,WV,Bachelor's,NO,70.64,1070.0,,,21.0,1941.0,75.94,2.99,0.77,0.67,22089.0,7990.0,15930.0,0.45
3612,2019_20,West Virginia University Institute of Technology,Beckley,WV,Bachelor's,NO,51.08,1055.0,520.0,510.0,21.0,1212.0,74.09,4.7,2.81,0.83,18299.0,7560.0,18912.0,0.21
3613,2019_20,West Virginia Wesleyan College,Buckhannon,WV,Bachelor's,NO,64.15,1053.0,525.0,505.0,21.0,1121.0,75.2,9.81,3.75,0.45,45722.0,31944.0,31944.0,0.54
3618,2019_20,West Virginia University,Morgantown,WV,Bachelor's,NO,84.28,1155.0,570.0,560.0,24.0,20272.0,80.27,3.88,4.04,1.61,22238.0,8976.0,25320.0,0.61
3619,2019_20,Wheeling University,Wheeling,WV,Bachelor's,NO,68.25,1037.0,505.0,515.0,21.0,526.0,64.07,16.92,1.33,1.14,41676.0,29290.0,29290.0,0.53
3622,2019_20,Alverno College,Milwaukee,WI,Bachelor's,NO,69.37,,,,,1091.0,42.8,13.57,32.54,4.58,36956.0,29456.0,29456.0,0.49
3624,2019_20,Bellin College,Green Bay,WI,Bachelor's,NO,100.0,1140.0,,,23.0,383.0,92.43,1.04,1.83,1.04,30865.0,21760.0,21760.0,0.86
3625,2019_20,Beloit College,Beloit,WI,Bachelor's,NO,62.05,1257.0,615.0,615.0,27.0,1069.0,50.33,7.39,13.19,3.65,61369.0,51532.0,51532.0,0.75
3627,2019_20,Cardinal Stritch University,Milwaukee,WI,Bachelor's,NO,81.49,1052.0,515.0,540.0,20.0,976.0,36.48,19.57,18.95,2.77,41284.0,31798.0,31798.0,0.5
3628,2019_20,Carroll University,Waukesha,WI,Bachelor's,NO,67.36,1162.0,570.0,565.0,24.0,2885.0,80.62,1.49,7.42,3.5,43981.0,32850.0,32850.0,0.67
3629,2019_20,Carthage College,Kenosha,WI,Bachelor's,NO,68.0,1161.0,555.0,555.0,24.0,2622.0,68.19,5.45,14.07,2.14,57402.0,45100.0,45100.0,0.66
3630,2019_20,Columbia College of Nursing,Glendale,WI,Bachelor's,NO,,,,,,122.0,71.31,9.84,1.64,9.02,,,,
3631,2019_20,Concordia University-Wisconsin,Mequon,WI,Bachelor's,NO,64.13,1170.0,,,24.0,3028.0,73.12,9.58,0.43,1.85,44512.0,30352.0,30352.0,0.64
3632,2019_20,Edgewood College,Madison,WI,Bachelor's,NO,72.37,1134.0,535.0,545.0,23.0,1330.0,76.09,3.53,9.25,1.95,43449.0,30600.0,30600.0,0.64
3636,2019_20,Lakeland University,Plymouth,WI,Bachelor's,NO,78.05,1019.0,488.0,495.0,20.0,1706.0,71.16,9.32,7.5,4.81,41431.0,29880.0,29880.0,0.48
3638,2019_20,Lawrence University,Appleton,WI,Bachelor's,NO,62.08,1324.0,650.0,665.0,29.0,1425.0,60.7,6.04,10.32,5.96,60141.0,49122.0,49122.0,0.79
3639,2019_20,Maranatha Baptist University,Watertown,WI,Bachelor's,NO,76.68,1131.0,564.0,542.0,23.0,580.0,87.24,0.86,3.79,1.21,26382.0,16660.0,16660.0,0.55
3640,2019_20,Marian University,Fond Du Lac,WI,Bachelor's,NO,64.61,1025.0,485.0,495.0,20.0,1324.0,72.73,6.34,8.76,1.74,38093.0,27950.0,27950.0,0.56
3641,2019_20,Marquette University,Milwaukee,WI,Bachelor's,NO,82.96,1255.0,605.0,615.0,27.0,8259.0,68.66,3.89,14.36,6.78,57369.0,43936.0,43936.0,0.82
3645,2019_20,Milwaukee Institute of Art & Design,Milwaukee,WI,Bachelor's,NO,67.99,,,,,866.0,63.86,6.24,16.97,4.5,47854.0,38550.0,38550.0,0.59
3646,2019_20,Milwaukee School of Engineering,Milwaukee,WI,Bachelor's,NO,61.71,1293.0,615.0,660.0,28.0,2551.0,69.27,2.16,7.53,5.17,52609.0,42162.0,42162.0,0.65
3648,2019_20,Mount Mary University,Milwaukee,WI,Bachelor's,NO,57.87,995.0,465.0,470.0,19.0,641.0,40.09,18.88,27.15,7.33,43148.0,31160.0,31160.0,0.65
3653,2019_20,Northland College,Ashland,WI,Bachelor's,NO,66.5,,,,,581.0,75.22,4.3,5.34,1.72,48435.0,37516.0,37516.0,0.54
3654,2019_20,Ripon College,Ripon,WI,Bachelor's,NO,69.52,1117.0,540.0,565.0,22.0,765.0,77.91,4.05,10.07,1.96,54416.0,45113.0,45113.0,0.67
3656,2019_20,Saint Norbert College,De Pere,WI,Bachelor's,NO,79.79,1185.0,580.0,575.0,24.0,1974.0,87.49,1.93,4.71,1.22,49699.0,39529.0,39529.0,0.73
3657,2019_20,Holy Family College,Manitowoc,WI,Bachelor's,NO,51.14,992.0,497.0,492.0,19.0,272.0,53.31,20.22,14.34,4.04,41889.0,29600.0,29600.0,0.4
3660,2019_20,Viterbo University,La Crosse,WI,Bachelor's,NO,76.57,1155.0,590.0,570.0,23.0,1722.0,83.74,4.18,4.36,1.68,40031.0,28650.0,28650.0,0.54
3664,2019_20,University of Wisconsin-Whitewater,Whitewater,WI,Bachelor's,NO,78.93,1105.0,,,22.0,10410.0,81.76,4.01,8.03,1.56,18109.0,7695.0,16416.0,0.62
3667,2019_20,University of Wisconsin-Eau Claire,Eau Claire,WI,Bachelor's,NO,81.63,1170.0,,,24.0,10331.0,86.2,1.21,3.61,3.24,19684.0,8840.0,17115.0,0.67
3668,2019_20,University of Wisconsin-Green Bay,Green Bay,WI,Bachelor's,NO,85.24,1085.0,,,21.0,6490.0,79.77,2.43,6.95,4.21,17257.0,7873.0,16091.0,0.53
3669,2019_20,University of Wisconsin-La Crosse,La Crosse,WI,Bachelor's,NO,73.0,1220.0,,,25.0,9463.0,89.26,0.73,3.74,2.07,17408.0,9127.0,17946.0,0.69
3670,2019_20,Wisconsin Lutheran College,Milwaukee,WI,Bachelor's,NO,89.21,1187.0,585.0,570.0,24.0,988.0,82.49,4.66,7.39,1.32,42513.0,30850.0,30850.0,0.59
3671,2019_20,University of Wisconsin-Oshkosh,Oshkosh,WI,Bachelor's,NO,76.33,1105.0,,,22.0,9897.0,80.69,2.64,6.33,4.16,17893.0,7656.0,15229.0,0.61
3672,2019_20,University of Wisconsin-Parkside,Kenosha,WI,Bachelor's,NO,65.82,1050.0,,,20.0,3799.0,63.04,8.37,18.82,3.55,16036.0,7421.0,15691.0,0.44
3673,2019_20,Herzing University-Madison,Madison,WI,Bachelor's,NO,90.55,,,,,1493.0,52.04,31.01,7.3,2.14,29711.0,14200.0,14200.0,0.28
3674,2019_20,University of Wisconsin-Stout,Menomonie,WI,Bachelor's,NO,90.54,1120.0,,,22.0,7179.0,86.46,1.67,3.16,3.68,19657.0,9463.0,17430.0,0.6
3675,2019_20,University of Wisconsin-Superior,Superior,WI,Bachelor's,NO,81.99,1065.0,,,21.0,2150.0,79.4,1.81,3.53,0.98,18545.0,8132.0,15705.0,0.48
3676,2019_20,University of Wisconsin-Madison,Madison,WI,Bachelor's,NO,54.41,1371.0,665.0,725.0,30.0,31185.0,69.06,1.9,5.48,7.05,25890.0,10725.0,37785.0,0.88
3677,2019_20,University of Wisconsin-Milwaukee,Milwaukee,WI,Bachelor's,NO,76.57,1105.0,,,22.0,19829.0,66.68,6.66,12.29,6.69,21754.0,9526.0,21168.0,0.44
3678,2019_20,University of Wisconsin-Platteville,Platteville,WI,Bachelor's,NO,84.84,1150.0,,,23.0,7222.0,88.83,1.29,5.04,1.08,18677.0,7353.0,15473.0,0.56
3679,2019_20,University of Wisconsin-River Falls,River Falls,WI,Bachelor's,NO,78.88,1135.0,,,23.0,5399.0,88.11,1.2,3.67,2.96,17406.0,8037.0,15610.0,0.58
3680,2019_20,University of Wisconsin-Stevens Point,Stevens Point,WI,Bachelor's,NO,84.52,1120.0,,,22.0,7349.0,85.71,1.92,3.96,3.59,17759.0,8270.0,16980.0,0.6
3690,2019_20,University of Wyoming,Laramie,WY,Bachelor's,NO,95.96,1203.0,590.0,580.0,25.0,9646.0,73.57,1.12,6.54,1.06,19960.0,5581.0,18151.0,0.6
3693,2019_20,University of Guam,Mangilao,GU,Bachelor's,NO,,,,,,3169.0,2.37,0.47,0.57,48.19,13590.0,5804.0,12860.0,0.38
3697,2019_20,American University of Puerto Rico,Bayamon,PR,Bachelor's,NO,,,,,,367.0,0.0,0.0,100.0,0.0,16987.0,6365.0,6365.0,0.32
3698,2019_20,American University of Puerto Rico,Manati,PR,Bachelor's,NO,,,,,,517.0,0.0,0.0,100.0,0.0,16789.0,6365.0,6365.0,0.23
3701,2019_20,Universidad Adventista de las Antillas,Mayaguez,PR,Bachelor's,NO,98.74,,,,,1044.0,1.25,1.25,95.31,0.1,13938.0,7250.0,7250.0,0.42
3702,2019_20,Atlantic University College,Guaynabo,PR,Bachelor's,NO,,,,,,1617.0,0.0,0.0,100.0,0.0,9625.0,7500.0,7500.0,0.45
3703,2019_20,Universidad Central de Bayamon,Bayamn,PR,Bachelor's,NO,77.25,,,,,1074.0,0.0,0.0,99.16,0.0,15091.0,6260.0,6260.0,0.24
3704,2019_20,Columbia Central University-Caguas,Caguas,PR,Bachelor's,NO,,,,,,897.0,0.0,0.0,100.0,0.0,9466.0,6600.0,6600.0,0.49
3705,2019_20,Albizu University-San Juan,San Juan,PR,Bachelor's,NO,60.19,,,,,563.0,0.53,0.0,98.76,0.0,18659.0,7434.0,7434.0,
3706,2019_20,Caribbean University-Bayamon,Bayamon,PR,Bachelor's,NO,,,,,,676.0,0.0,0.0,100.0,0.0,9172.0,5542.0,5542.0,0.27
3707,2019_20,Caribbean University-Carolina,Carolina,PR,Bachelor's,NO,,,,,,265.0,0.0,0.0,100.0,0.0,9608.0,5542.0,5542.0,0.35
3708,2019_20,Pontifical Catholic University of Puerto Rico-Arecibo,Arecibo,PR,Bachelor's,NO,98.82,,,,,432.0,0.23,0.0,98.84,0.0,14677.0,5478.0,5478.0,0.36
3709,2019_20,Pontifical Catholic University of Puerto Rico-Ponce,Ponce,PR,Bachelor's,NO,92.87,,,,,5202.0,0.06,0.02,99.5,0.06,15450.0,5580.0,5580.0,0.46
3711,2019_20,Universidad Teologica del Caribe,Trujillo Alto,PR,Bachelor's,NO,,,,,,430.0,0.0,0.0,100.0,0.0,11659.0,4524.0,4524.0,0.31
3713,2019_20,Universidad Ana G. Mendez-Cupey Campus,San Juan,PR,Bachelor's,NO,,,,,,8345.0,0.0,0.0,100.0,0.0,13131.0,5820.0,5820.0,0.3
3714,2019_20,Conservatory of Music of Puerto Rico,San Juan,PR,Bachelor's,NO,65.43,,,,,358.0,0.28,0.0,96.37,0.0,10997.0,3370.0,3850.0,0.62
3718,2019_20,Escuela de Artes Plasticas y Diseno de Puerto Rico,San Juan,PR,Bachelor's,NO,90.91,,,,,441.0,0.0,0.23,99.77,0.0,11148.0,3462.0,5622.0,0.38
3728,2019_20,Inter American University of Puerto Rico-San German,San German,PR,Bachelor's,NO,43.75,,,,,3729.0,0.19,0.21,99.49,0.0,14093.0,6012.0,6012.0,0.43
3729,2019_20,Inter American University of Puerto Rico-Aguadilla,Aguadilla,PR,Bachelor's,NO,43.06,,,,,3741.0,0.05,0.03,99.84,0.0,13297.0,5974.0,5974.0,0.33
3730,2019_20,Inter American University of Puerto Rico-Arecibo,Arecibo,PR,Bachelor's,NO,25.93,,,,,3664.0,0.3,0.05,99.51,0.0,13606.0,5986.0,5986.0,0.35
3731,2019_20,Inter American University of Puerto Rico-Barranquitas,Barranquitas,PR,Bachelor's,NO,90.22,,,,,1507.0,0.0,0.0,99.93,0.0,13424.0,5974.0,5974.0,0.46
3732,2019_20,Inter American University of Puerto Rico-Metro,San Juan,PR,Bachelor's,NO,26.05,,,,,5313.0,0.87,0.58,98.21,0.11,17551.0,8796.0,8796.0,0.35
3733,2019_20,Inter American University of Puerto Rico-Ponce,Mercedita,PR,Bachelor's,NO,32.69,,,,,3856.0,0.18,0.03,99.66,0.03,14506.0,5986.0,5986.0,0.44
3734,2019_20,Inter American University of Puerto Rico-Fajardo,Fajardo,PR,Bachelor's,NO,53.29,,,,,1794.0,0.0,0.17,99.83,0.0,13714.0,6012.0,6012.0,0.3
3735,2019_20,Inter American University of Puerto Rico-Guayama,Guayama,PR,Bachelor's,NO,46.23,,,,,1640.0,0.12,0.12,99.76,0.0,13665.0,5974.0,5974.0,0.38
3736,2019_20,Inter American University of Puerto Rico-Bayamon,Bayamon,PR,Bachelor's,NO,26.82,,,,,4375.0,0.57,0.21,98.77,0.02,13236.0,6012.0,6012.0,0.3
3742,2019_20,NUC University,Bayamon,PR,Bachelor's,NO,49.07,,,,,11224.0,0.01,0.12,98.56,0.04,14973.0,6675.0,6675.0,0.29
3744,2019_20,University of Puerto Rico-Aguadilla,Aguadilla,PR,Bachelor's,NO,86.76,1029.0,520.0,509.0,,2703.0,2.52,1.41,95.49,0.0,12098.0,4768.0,6752.0,0.45
3745,2019_20,University of Puerto Rico-Arecibo,Arecibo,PR,Bachelor's,NO,49.95,,,,,3501.0,0.0,0.0,100.0,0.0,15930.0,4178.0,6162.0,0.54
3746,2019_20,University of Puerto Rico-Bayamon,Bayamon,PR,Bachelor's,NO,78.15,,,,,3937.0,0.0,0.0,100.0,0.0,9516.0,4142.0,6039.0,0.51
3747,2019_20,University of Puerto Rico-Carolina,Carolina,PR,Bachelor's,NO,38.65,990.0,511.0,480.0,,2941.0,0.2,2.55,91.13,0.0,14735.0,6292.0,8743.0,0.42
3748,2019_20,University of Puerto Rico-Cayey,Cayey,PR,Bachelor's,NO,87.76,1085.0,550.0,535.0,,2843.0,0.0,0.0,100.0,0.0,14156.0,4208.0,6192.0,0.52
3749,2019_20,University of Puerto Rico-Humacao,Humacao,PR,Bachelor's,NO,48.32,,,,,3153.0,0.41,3.14,89.47,0.0,15223.0,4208.0,6192.0,0.57
3751,2019_20,University of Puerto Rico-Mayaguez,Mayaguez,PR,Bachelor's,NO,80.4,,,,,11888.0,0.0,0.0,93.6,0.0,16328.0,4168.0,6152.0,0.49
3752,2019_20,University of Puerto Rico-Medical Sciences,San Juan,PR,Bachelor's,NO,,,,,,329.0,0.0,0.0,100.0,0.0,,,,
3753,2019_20,University of Puerto Rico-Ponce,Ponce,PR,Bachelor's,NO,73.41,,,,,2540.0,0.0,0.0,100.0,0.0,12541.0,4198.0,6182.0,0.44
3754,2019_20,University of Puerto Rico-Rio Piedras,San Juan,PR,Bachelor's,NO,48.81,,,,,11135.0,0.38,3.65,82.25,0.03,14329.0,4178.0,6162.0,0.56
3755,2019_20,Universidad Ana G. Mendez-Carolina Campus,Carolina,PR,Bachelor's,NO,,,,,,8092.0,0.0,0.0,100.0,0.0,12864.0,5820.0,5820.0,0.34
3756,2019_20,Universidad del Sagrado Corazon,Santurce,PR,Bachelor's,NO,36.85,,,,,4387.0,0.0,0.0,100.0,0.0,18507.0,6000.0,6000.0,0.4
3758,2019_20,Universidad Central Del Caribe,Bayamon,PR,Bachelor's,NO,100.0,,,,,126.0,0.0,0.0,86.51,0.0,15886.0,6597.0,6597.0,0.75
3759,2019_20,Universidad Politecnica de Puerto Rico,Hato Rey,PR,Bachelor's,NO,,,,,,3659.0,0.19,0.0,99.7,0.0,21021.0,8640.0,8640.0,0.14
3760,2019_20,Pontifical Catholic University of Puerto Rico-Mayaguez,Mayaguez,PR,Bachelor's,NO,97.86,,,,,1067.0,0.0,0.0,99.44,0.0,13573.0,5478.0,5478.0,0.35
3761,2019_20,Universidad Ana G. Mendez-Gurabo Campus,Gurabo,PR,Bachelor's,NO,,,,,,12508.0,0.0,0.0,100.0,0.0,13328.0,5820.0,5820.0,0.33
3764,2019_20,University of the Virgin Islands,Charlotte Amalie,VI,Bachelor's,NO,98.36,913.0,475.0,435.0,17.0,1744.0,4.3,71.1,11.35,0.8,16993.0,5235.0,14496.0,0.31
3765,2019_20,Stanford University,Stanford,CA,Bachelor's,NO,4.34,1503.0,735.0,770.0,34.0,6994.0,32.37,6.82,16.53,22.73,71587.0,53529.0,53529.0,0.94
3766,2019_20,Purdue University-Main Campus,West Lafayette,IN,Bachelor's,NO,59.83,1321.0,640.0,675.0,29.0,34376.0,63.45,2.75,5.58,9.13,22590.0,9992.0,28794.0,0.82
3778,2019_20,St. John's College,Santa Fe,NM,Bachelor's,NO,66.35,1352.0,700.0,665.0,29.0,317.0,58.04,0.32,9.78,1.89,67916.0,35755.0,35755.0,0.61
3779,2019_20,Bais Medrash Elyon,Monsey,NY,Bachelor's,NO,80.65,,,,,42.0,100.0,0.0,0.0,0.0,,8600.0,8600.0,
3780,2019_20,Antioch University-Los Angeles,Culver City,CA,Bachelor's,NO,,,,,,143.0,46.15,8.39,18.18,2.1,,,,
3781,2019_20,Antioch University-Santa Barbara,Santa Barbara,CA,Bachelor's,NO,,,,,,78.0,38.46,2.56,24.36,1.28,,,,
3784,2019_20,Antioch University-Midwest,Yellow Springs,OH,Bachelor's,NO,,,,,,2.0,100.0,0.0,0.0,0.0,,,,
3785,2019_20,Mid-America Christian University,Oklahoma City,OK,Bachelor's,NO,,,,,,1282.0,39.16,13.03,29.64,0.62,29466.0,18838.0,18838.0,0.33
3808,2019_20,Yeshiva Gedolah of Greater Detroit,Oak Park,MI,Bachelor's,NO,92.0,,,,,55.0,100.0,0.0,0.0,0.0,14782.0,7400.0,7400.0,0.2
3809,2019_20,Austin Graduate School of Theology,Austin,TX,Bachelor's,NO,,,,,,22.0,50.0,31.82,13.64,4.55,,,,
3832,2019_20,South University-Columbia,Columbia,SC,Bachelor's,NO,,,,,,532.0,25.0,67.11,4.51,0.75,30299.0,17014.0,17014.0,0.17
3839,2019_20,Platt College-Aurora,Aurora,CO,Bachelor's,NO,12.5,,,,,248.0,59.27,6.05,20.16,7.66,41285.0,19286.0,19286.0,1.0
3851,2019_20,Brandman University,Irvine,CA,Bachelor's,NO,89.29,,,,,5937.0,58.7,9.4,18.97,4.51,26276.0,12440.0,12440.0,0.6
3852,2019_20,New College of Florida,Sarasota,FL,Bachelor's,NO,73.08,1286.0,660.0,610.0,28.0,702.0,68.95,2.99,17.95,3.42,20441.0,6916.0,29944.0,0.64
3867,2019_20,Yeshivah Gedolah Rabbinical College,Miami Beach,FL,Bachelor's,NO,,,,,,30.0,73.33,0.0,0.0,0.0,17200.0,8300.0,8300.0,0.0
3870,2019_20,Caribbean University-Ponce,Ponce,PR,Bachelor's,NO,,,,,,479.0,0.0,0.0,100.0,0.0,9007.0,5542.0,5542.0,0.44
3871,2019_20,Caribbean University-Vega Baja,Vega Baja,PR,Bachelor's,NO,,,,,,144.0,0.0,0.0,100.0,0.0,9608.0,5542.0,5542.0,0.46
