,Year,University Name,University City,University State,Most Awarded Degree,Predominantly Black,Admission Rate,SAT Average,SAT Reading Mid,SAT Math Mid,ACT Cumulative Average,Undergraduate Enrollment,Percent of Students (White),Percent of Students (Black),Percent of Students (Hispanic),Percent of Students (Asian),Average Cost per Academic Year,In State Tuition and Fees,Out of State Tuition and Fees,Completion Rate (4-year institutions
1467,2016_17,Maine College of Art,Portland,ME,Bachelor's,NO,86.39,,,,,448.0,81.47,1.56,4.91,2.23,46210.0,32922.0,32922.0,0.57
1468,2016_17,Saint Joseph's College of Maine,Standish,ME,Bachelor's,NO,78.08,920.0,470.0,445.0,22.0,1456.0,61.33,1.92,2.06,1.65,46672.0,33600.0,33600.0,0.54
1471,2016_17,University of Southern Maine,Portland,ME,Bachelor's,NO,80.25,984.0,495.0,485.0,22.0,5233.0,80.58,4.8,2.66,2.39,21508.0,7796.0,18508.0,0.34
1472,2016_17,Thomas College,Waterville,ME,Bachelor's,NO,,,,,,892.0,78.59,3.92,1.57,0.67,36337.0,25150.0,25150.0,0.45
1473,2016_17,Unity College,Unity,ME,Bachelor's,NO,92.84,,,,,710.0,86.34,0.56,1.97,1.55,38179.0,27570.0,27570.0,0.58
1483,2016_17,University of Baltimore,Baltimore,MD,Bachelor's,NO,49.42,924.0,475.0,445.0,21.0,3186.0,32.74,48.05,4.43,4.65,23143.0,8596.0,20242.0,0.36
1484,2016_17,Bowie State University,Bowie,MD,Bachelor's,NO,41.26,856.0,440.0,420.0,17.0,4632.0,2.18,85.77,3.43,1.14,20885.0,7880.0,18416.0,0.37
1485,2016_17,Capitol Technology University,Laurel,MD,Bachelor's,NO,88.33,1018.0,495.0,515.0,23.0,420.0,41.67,32.14,10.48,4.29,34520.0,24272.0,24272.0,0.51
1489,2016_17,Washington Adventist University,Takoma Park,MD,Bachelor's,NO,33.37,854.0,440.0,420.0,18.0,807.0,5.95,43.74,11.15,4.96,30657.0,23400.0,23400.0,0.38
1490,2016_17,Coppin State University,Baltimore,MD,Bachelor's,NO,39.61,829.0,415.0,420.0,17.0,2477.0,1.7,79.41,2.1,0.77,17039.0,7438.0,13168.0,0.17
1494,2016_17,Frostburg State University,Frostburg,MD,Bachelor's,NO,62.72,970.0,480.0,485.0,21.0,4779.0,53.27,32.06,5.92,1.93,20568.0,8702.0,21226.0,0.47
1496,2016_17,Goucher College,Baltimore,MD,Bachelor's,NO,79.23,,,,,1461.0,61.88,13.21,8.62,4.24,56729.0,43416.0,43416.0,0.62
1500,2016_17,Hood College,Frederick,MD,Bachelor's,NO,70.53,,,,,1151.0,61.34,13.64,9.3,3.21,49260.0,36540.0,36540.0,0.65
1503,2016_17,Johns Hopkins University,Baltimore,MD,Bachelor's,NO,12.84,1476.0,730.0,755.0,33.0,5616.0,36.56,6.09,13.43,24.48,65473.0,50410.0,50410.0,0.92
1506,2016_17,Loyola University Maryland,Baltimore,MD,Bachelor's,NO,65.53,,,,,4067.0,77.28,5.29,9.66,3.66,61075.0,46430.0,46430.0,0.83
1508,2016_17,University of Maryland Global Campus,Adelphi,MD,Bachelor's,NO,,,,,,41070.0,40.78,26.4,12.8,4.66,16476.0,7176.0,12336.0,0.1
1509,2016_17,University of Maryland Baltimore,Baltimore,MD,Bachelor's,NO,,,,,,904.0,53.87,18.36,5.86,14.93,,,,
1510,2016_17,University of Maryland-Baltimore County,Baltimore,MD,Bachelor's,NO,56.83,1216.0,600.0,620.0,27.0,11025.0,42.88,17.51,6.76,21.05,23818.0,11264.0,24492.0,0.64
1511,2016_17,University of Maryland-College Park,College Park,MD,Bachelor's,NO,48.06,1337.0,640.0,675.0,31.0,29006.0,51.43,12.67,9.75,16.42,24041.0,10181.0,32045.0,0.86
1512,2016_17,Maryland Institute College of Art,Baltimore,MD,Bachelor's,NO,57.09,1152.0,590.0,565.0,25.0,1724.0,45.42,5.86,7.71,12.65,58588.0,45400.0,45400.0,0.73
1513,2016_17,University of Maryland Eastern Shore,Princess Anne,MD,Bachelor's,NO,38.39,872.0,440.0,430.0,19.0,3162.0,9.99,75.68,3.23,1.04,21739.0,7804.0,17188.0,0.36
1517,2016_17,Morgan State University,Baltimore,MD,Bachelor's,NO,60.3,894.0,450.0,450.0,18.0,6333.0,1.86,77.01,3.44,0.92,23279.0,7636.0,17504.0,0.32
1518,2016_17,Mount St. Mary's University,Emmitsburg,MD,Bachelor's,NO,61.53,1043.0,530.0,520.0,22.0,1717.0,67.5,13.16,9.9,2.85,52031.0,39000.0,39000.0,0.71
1519,2016_17,Ner Israel Rabbinical College,Baltimore,MD,Bachelor's,NO,72.79,,,,,295.0,96.27,0.0,0.0,0.0,21750.0,11400.0,11400.0,0.52
1521,2016_17,Notre Dame of Maryland University,Baltimore,MD,Bachelor's,NO,58.72,1058.0,535.0,515.0,24.0,869.0,52.01,27.39,6.79,8.17,45064.0,35019.0,35019.0,0.5
1526,2016_17,Salisbury University,Salisbury,MD,Bachelor's,NO,65.93,,,,,7657.0,70.39,13.5,3.89,3.2,23447.0,9364.0,17776.0,0.69
1527,2016_17,St. Mary's College of Maryland,St. Mary's City,MD,Bachelor's,NO,79.97,1140.0,575.0,550.0,26.0,1578.0,68.76,8.75,8.75,4.25,28326.0,14192.0,29340.0,0.73
1528,2016_17,St. John's College,Annapolis,MD,Bachelor's,NO,53.27,1319.0,670.0,640.0,30.0,434.0,68.89,1.38,4.84,4.15,61910.0,50353.0,50353.0,0.76
1530,2016_17,Towson University,Towson,MD,Bachelor's,NO,73.74,1070.0,535.0,535.0,23.0,18968.0,59.04,19.12,7.15,5.64,23278.0,9408.0,21076.0,0.71
1532,2016_17,United States Naval Academy,Annapolis,MD,Bachelor's,NO,7.95,1280.0,625.0,655.0,,4526.0,63.79,6.67,11.33,7.11,,,,0.89
1533,2016_17,Stevenson University,Stevenson,MD,Bachelor's,NO,60.76,1022.0,510.0,510.0,22.0,3583.0,56.24,27.13,5.33,3.21,45970.0,33168.0,33168.0,0.53
1534,2016_17,Washington College,Chestertown,MD,Bachelor's,NO,49.03,,,,,1446.0,69.09,7.33,4.63,2.77,58177.0,43842.0,43842.0,0.73
1535,2016_17,McDaniel College,Westminster,MD,Bachelor's,NO,78.07,1103.0,545.0,550.0,25.0,1536.0,67.71,14.45,6.64,3.06,51889.0,40580.0,40580.0,0.68
1538,2016_17,New England College of Business and Finance,Boston,MA,Bachelor's,NO,,,,,,714.0,51.4,11.34,12.46,2.24,22269.0,11240.0,11240.0,0.42
1539,2016_17,American International College,Springfield,MA,Bachelor's,NO,69.31,881.0,435.0,441.0,19.0,1408.0,38.71,25.64,13.99,1.21,45655.0,33140.0,33140.0,0.44
1540,2016_17,Amherst College,Amherst,MA,Bachelor's,NO,13.69,1451.0,728.0,730.0,33.0,1846.0,42.8,11.59,13.71,14.08,66572.0,52476.0,52476.0,0.93
1542,2016_17,Anna Maria College,Paxton,MA,Bachelor's,NO,82.71,,,,,1057.0,65.18,12.58,10.22,1.23,49606.0,36110.0,36110.0,0.39
1544,2016_17,Assumption University,Worcester,MA,Bachelor's,NO,77.74,,,,,2153.0,71.34,5.81,7.15,2.18,49439.0,36260.0,36260.0,0.74
1545,2016_17,Babson College,Wellesley,MA,Bachelor's,NO,24.59,1281.0,605.0,665.0,29.0,2283.0,38.28,5.17,10.12,11.96,64612.0,48288.0,48288.0,0.91
1547,2016_17,Boston Baptist College,Boston,MA,Bachelor's,NO,92.86,900.0,510.0,515.0,16.0,61.0,93.44,1.64,4.92,0.0,26691.0,12600.0,12600.0,0.38
1548,2016_17,Bay Path University,Longmeadow,MA,Bachelor's,NO,59.92,967.0,488.0,468.0,22.0,1886.0,56.95,12.94,19.09,1.91,44015.0,32739.0,32739.0,0.61
1551,2016_17,Becker College,Worcester,MA,Bachelor's,NO,65.34,1037.0,515.0,510.0,24.0,1951.0,70.63,7.74,8.56,1.79,48927.0,37272.0,37272.0,0.35
1552,2016_17,Bentley University,Waltham,MA,Bachelor's,NO,46.32,1198.0,565.0,610.0,28.0,4155.0,62.19,3.13,7.65,8.04,60895.0,45760.0,45760.0,0.89
1553,2016_17,Berklee College of Music,Boston,MA,Bachelor's,NO,33.84,,,,,5972.0,37.34,5.41,8.66,3.67,59678.0,41398.0,41398.0,0.61
1556,2016_17,Boston Architectural College,Boston,MA,Bachelor's,NO,,,,,,330.0,36.97,6.97,12.42,7.27,37605.0,20666.0,20666.0,0.17
1558,2016_17,Boston College,Chestnut Hill,MA,Bachelor's,NO,31.14,1378.0,670.0,690.0,32.0,9593.0,61.97,3.77,9.75,9.66,65595.0,51296.0,51296.0,0.92
1559,2016_17,Boston University,Boston,MA,Bachelor's,NO,29.43,1328.0,635.0,685.0,30.0,16512.0,40.96,3.82,11.05,14.38,65809.0,50240.0,50240.0,0.87
1560,2016_17,Brandeis University,Waltham,MA,Bachelor's,NO,33.44,1377.0,660.0,715.0,31.0,3597.0,46.18,5.39,7.81,13.09,65954.0,51245.0,51245.0,0.9
1561,2016_17,Bridgewater State University,Bridgewater,MA,Bachelor's,NO,80.96,992.0,495.0,495.0,22.0,9387.0,75.56,10.47,6.63,1.75,21344.0,9603.0,15743.0,0.59
1565,2016_17,Cambridge College,Boston,MA,Bachelor's,NO,,,,,,835.0,19.88,33.89,29.1,2.63,26204.0,14436.0,14436.0,0.0
1569,2016_17,Clark University,Worcester,MA,Bachelor's,NO,54.73,,,,,2248.0,56.85,4.45,7.38,7.47,51609.0,43150.0,43150.0,0.75
1571,2016_17,Curry College,Milton,MA,Bachelor's,NO,88.59,943.0,470.0,470.0,21.0,2653.0,67.43,10.48,6.26,2.41,52182.0,37835.0,37835.0,0.47
1576,2016_17,Eastern Nazarene College,Quincy,MA,Bachelor's,NO,66.22,986.0,480.0,485.0,23.0,780.0,51.79,22.44,13.08,2.31,41083.0,30815.0,30815.0,0.46
1577,2016_17,Emerson College,Boston,MA,Bachelor's,NO,48.06,1232.0,630.0,595.0,28.0,3783.0,67.14,2.93,10.89,4.26,59734.0,42908.0,42908.0,0.8
1578,2016_17,Emmanuel College,Boston,MA,Bachelor's,NO,71.4,1122.0,560.0,555.0,25.0,1907.0,71.11,5.03,10.44,4.46,53199.0,37540.0,37540.0,0.67
1579,2016_17,Endicott College,Beverly,MA,Bachelor's,NO,78.75,,,,,3070.0,82.28,2.57,4.79,1.11,47365.0,31312.0,31312.0,0.8
1582,2016_17,Fisher College,Boston,MA,Bachelor's,NO,68.49,,,,,1556.0,28.92,12.47,10.09,1.03,43268.0,29640.0,29640.0,0.34
1583,2016_17,Fitchburg State University,Fitchburg,MA,Bachelor's,NO,74.65,990.0,495.0,495.0,21.0,4073.0,71.32,9.62,11.07,2.38,19645.0,10135.0,16215.0,0.54
1584,2016_17,Framingham State University,Framingham,MA,Bachelor's,NO,64.81,995.0,490.0,500.0,23.0,4100.0,68.63,10.68,11.78,2.71,23139.0,9340.0,15420.0,0.55
1586,2016_17,Gordon College,Wenham,MA,Bachelor's,NO,91.97,1074.0,525.0,525.0,26.0,1631.0,69.34,5.03,7.3,5.03,47568.0,36060.0,36060.0,0.7
1589,2016_17,Hampshire College,Amherst,MA,Bachelor's,NO,63.63,,,,,1305.0,65.9,5.21,10.5,2.45,63598.0,50238.0,50238.0,0.65
1590,2016_17,Harvard University,Cambridge,MA,Bachelor's,NO,5.4,1506.0,755.0,760.0,34.0,7447.0,42.96,6.86,11.11,18.81,64400.0,47074.0,47074.0,0.97
1592,2016_17,Hellenic College-Holy Cross Greek Orthodox School of Theology,Brookline,MA,Bachelor's,NO,,,,,,96.0,86.46,0.0,1.04,0.0,41881.0,22490.0,22490.0,0.69
1593,2016_17,College of the Holy Cross,Worcester,MA,Bachelor's,NO,38.46,,,,,2689.0,69.91,4.43,9.93,5.17,61446.0,48940.0,48940.0,0.92
1595,2016_17,Lasell University,Newton,MA,Bachelor's,NO,76.06,966.0,485.0,480.0,21.0,1778.0,70.7,5.46,9.0,1.91,47635.0,33600.0,33600.0,0.51
1597,2016_17,Lesley University,Cambridge,MA,Bachelor's,NO,63.73,1064.0,545.0,515.0,24.0,1952.0,63.93,6.81,12.35,4.3,40889.0,25875.0,25875.0,0.55
1600,2016_17,University of Massachusetts-Lowell,Lowell,MA,Bachelor's,NO,60.57,1172.0,570.0,595.0,27.0,12909.0,63.27,6.05,10.88,9.13,26318.0,14307.0,30875.0,0.56
1603,2016_17,University of Massachusetts-Amherst,Amherst,MA,Bachelor's,NO,59.68,1234.0,600.0,630.0,28.0,22958.0,65.64,3.86,5.75,9.86,28000.0,14971.0,32204.0,0.76
1604,2016_17,University of Massachusetts-Boston,Boston,MA,Bachelor's,NO,68.52,1073.0,525.0,545.0,24.0,12210.0,34.77,16.38,14.48,12.8,21884.0,13435.0,32023.0,0.45
1606,2016_17,MCPHS University,Boston,MA,Bachelor's,NO,84.48,1074.0,510.0,555.0,24.0,3791.0,41.31,6.94,6.44,23.45,48040.0,31560.0,31560.0,0.78
1607,2016_17,Massachusetts College of Art and Design,Boston,MA,Bachelor's,NO,70.87,1069.0,545.0,520.0,24.0,1725.0,62.96,4.0,9.97,7.88,27638.0,12200.0,32800.0,0.72
1608,2016_17,Massachusetts Institute of Technology,Cambridge,MA,Bachelor's,NO,7.94,1519.0,745.0,780.0,34.0,4489.0,35.11,5.99,14.95,25.89,63250.0,48452.0,48452.0,0.93
1609,2016_17,Massachusetts Maritime Academy,Buzzards Bay,MA,Bachelor's,NO,80.48,1052.0,510.0,540.0,23.0,1641.0,86.59,1.1,3.6,1.16,23454.0,8004.0,24600.0,0.76
1614,2016_17,Merrimack College,North Andover,MA,Bachelor's,NO,81.91,,,,,3398.0,76.25,3.33,6.3,1.5,51996.0,38825.0,38825.0,0.73
1615,2016_17,MGH Institute of Health Professions,Boston,MA,Bachelor's,NO,,,,,,173.0,72.83,6.94,5.78,9.25,,,,
1617,2016_17,Montserrat College of Art,Beverly,MA,Bachelor's,NO,,,,,,367.0,42.51,3.0,7.36,1.63,42115.0,30800.0,30800.0,0.56
1618,2016_17,Mount Holyoke College,South Hadley,MA,Bachelor's,NO,52.19,,,,,2179.0,45.02,5.42,7.76,10.51,58604.0,45866.0,45866.0,0.84
1619,2016_17,Mount Ida College,Newton,MA,Bachelor's,NO,68.34,,,,,1352.0,62.87,9.84,11.32,2.51,47116.0,33820.0,33820.0,0.43
1621,2016_17,School of the Museum of Fine Arts at Tufts University,Boston,MA,Bachelor's,NO,81.13,,,,,0.0,0.0,0.0,0.0,0.0,,,,0.58
1623,2016_17,The New England Conservatory of Music,Boston,MA,Bachelor's,NO,35.43,,,,,387.0,38.24,3.36,4.39,6.72,59615.0,44755.0,44755.0,0.81
1624,2016_17,New England College of Optometry,Boston,MA,Bachelor's,NO,,,,,,,,,,,,,,
1627,2016_17,Newbury College,Brookline,MA,Bachelor's,NO,82.67,,,,,751.0,34.75,33.82,15.98,6.39,43808.0,33510.0,33510.0,0.42
1628,2016_17,Nichols College,Dudley,MA,Bachelor's,NO,83.69,,,,,1256.0,79.94,7.4,6.77,1.19,47827.0,33400.0,33400.0,0.41
1629,2016_17,Massachusetts College of Liberal Arts,North Adams,MA,Bachelor's,NO,77.1,1015.0,515.0,495.0,23.0,1408.0,74.43,9.45,7.46,2.2,21680.0,9875.0,18820.0,0.53
1632,2016_17,The New England Institute of Art,Brookline,MA,Bachelor's,NO,,,,,,94.0,35.11,24.47,15.96,4.26,,,,0.33
1633,2016_17,Northeastern University,Boston,MA,Bachelor's,NO,28.88,1434.0,695.0,725.0,33.0,13345.0,46.68,3.92,7.07,12.72,62789.0,47653.0,47653.0,0.86
1635,2016_17,College of Our Lady of the Elms,Chicopee,MA,Bachelor's,NO,76.46,954.0,478.0,470.0,21.0,1155.0,56.88,7.53,12.03,1.9,44501.0,33412.0,33412.0,0.64
1636,2016_17,Pine Manor College,Chestnut Hill,MA,Bachelor's,NO,74.42,,,,,287.0,7.32,42.16,16.72,2.79,41493.0,28780.0,28780.0,0.29
1640,2016_17,Regis College,Weston,MA,Bachelor's,NO,96.95,,,,,1226.0,49.67,17.29,11.58,4.16,53593.0,39040.0,39040.0,0.54
