,Year,University Name,University City,University State,Most Awarded Degree,Predominantly Black,Admission Rate,SAT Average,SAT Reading Mid,SAT Math Mid,ACT Cumulative Average,Undergraduate Enrollment,Percent of Students (White),Percent of Students (Black),Percent of Students (Hispanic),Percent of Students (Asian),Average Cost per Academic Year,In State Tuition and Fees,Out of State Tuition and Fees,Completion Rate (4-year institutions
1170,2017_18,Graceland University-Lamoni,Lamoni,IA,Bachelor's,NO,56.14,1029.0,490.0,500.0,21.0,1208.0,62.75,11.18,10.76,1.32,39770.0,28110.0,28110.0,0.5
1171,2017_18,Grand View University,Des Moines,IA,Bachelor's,NO,92.68,1043.0,500.0,520.0,21.0,1753.0,67.48,7.02,4.56,2.68,35381.0,26516.0,26516.0,0.5
1172,2017_18,Grinnell College,Grinnell,IA,Bachelor's,NO,28.87,1449.0,690.0,720.0,32.0,1660.0,51.08,5.96,7.17,7.71,63438.0,50714.0,50714.0,0.87
1184,2017_18,Iowa State University,Ames,IA,Bachelor's,NO,89.34,1221.0,650.0,635.0,25.0,29957.0,74.32,2.64,5.35,3.19,19878.0,8636.0,22472.0,0.73
1185,2017_18,Iowa Wesleyan University,Mount Pleasant,IA,Bachelor's,NO,50.01,995.0,455.0,475.0,20.0,602.0,40.03,17.28,10.13,6.15,37905.0,24600.0,30500.0,0.27
1187,2017_18,University of Iowa,Iowa City,IA,Bachelor's,NO,86.04,1232.0,625.0,630.0,26.0,23349.0,71.33,3.34,7.6,4.03,21875.0,8965.0,30609.0,0.74
1193,2017_18,Loras College,Dubuque,IA,Bachelor's,NO,95.09,1144.0,540.0,563.0,23.0,1362.0,81.79,2.35,7.64,0.81,41934.0,32886.0,32886.0,0.68
1194,2017_18,Luther College,Decorah,IA,Bachelor's,NO,65.09,1222.0,572.0,593.0,26.0,2008.0,81.18,1.94,4.78,1.29,52524.0,41020.0,41020.0,0.8
1195,2017_18,Maharishi International University,Fairfield,IA,Bachelor's,NO,88.89,,,,,320.0,30.94,8.75,8.13,2.81,39730.0,27530.0,27530.0,0.64
1197,2017_18,Mercy College of Health Sciences,Des Moines,IA,Bachelor's,NO,95.9,1030.0,,,20.0,755.0,80.93,7.81,3.58,2.52,26778.0,17600.0,17600.0,0.35
1198,2017_18,Morningside College,Sioux City,IA,Bachelor's,NO,55.18,1125.0,,,23.0,1270.0,75.91,2.13,7.95,0.87,41996.0,30490.0,30490.0,0.56
1199,2017_18,Mount Mercy University,Cedar Rapids,IA,Bachelor's,NO,57.24,1085.0,,,22.0,1502.0,78.89,6.72,1.13,2.06,43185.0,30582.0,30582.0,0.58
1200,2017_18,Ashford University,San Diego,CA,Bachelor's,NO,,,,,,31046.0,42.37,35.71,12.68,1.45,23057.0,11248.0,11248.0,0.08
1202,2017_18,University of Northern Iowa,Cedar Falls,IA,Bachelor's,NO,80.83,1166.0,605.0,615.0,24.0,9805.0,82.33,2.71,3.93,1.36,20593.0,8699.0,19241.0,0.68
1203,2017_18,Northwestern College,Orange City,IA,Bachelor's,NO,68.1,1172.0,545.0,570.0,24.0,1014.0,83.14,1.28,4.34,1.38,42676.0,30200.0,30200.0,0.68
1208,2017_18,Palmer College of Chiropractic,Davenport,IA,Bachelor's,NO,,,,,,41.0,87.8,4.88,0.0,4.88,21630.0,9096.0,9096.0,1.0
1210,2017_18,Saint Ambrose University,Davenport,IA,Bachelor's,NO,60.81,1165.0,,,24.0,2354.0,74.55,4.67,7.69,1.36,42922.0,30016.0,30016.0,0.63
1214,2017_18,Simpson College,Indianola,IA,Bachelor's,NO,83.86,1178.0,585.0,560.0,24.0,1406.0,83.93,2.2,3.98,1.78,48241.0,37663.0,37663.0,0.68
1220,2017_18,Upper Iowa University,Fayette,IA,Bachelor's,NO,55.58,1041.0,470.0,475.0,21.0,4058.0,57.24,17.99,5.42,1.6,41442.0,29600.0,29600.0,0.41
1221,2017_18,Waldorf University,Forest City,IA,Bachelor's,NO,71.85,1027.0,515.0,505.0,20.0,2053.0,64.34,13.59,9.94,2.09,32847.0,21664.0,21664.0,0.29
1222,2017_18,Wartburg College,Waverly,IA,Bachelor's,NO,76.9,1170.0,517.0,541.0,24.0,1495.0,75.38,4.82,4.88,1.07,50153.0,39730.0,39730.0,0.65
1226,2017_18,William Penn University,Oskaloosa,IA,Bachelor's,NO,53.79,963.0,455.0,475.0,19.0,1197.0,56.14,21.72,9.44,1.17,35896.0,25000.0,25000.0,0.35
1228,2017_18,Baker University,Baldwin City,KS,Bachelor's,NO,85.71,1137.0,500.0,530.0,23.0,1465.0,71.06,10.65,7.85,0.82,42539.0,28960.0,28960.0,0.57
1230,2017_18,Benedictine College,Atchison,KS,Bachelor's,NO,97.47,1215.0,,,25.0,1826.0,78.64,3.34,6.79,0.82,42066.0,28480.0,28480.0,0.63
1231,2017_18,Bethany College,Lindsborg,KS,Bachelor's,NO,66.64,1027.0,480.0,495.0,21.0,710.0,54.65,15.63,18.03,0.7,41886.0,26922.0,26922.0,0.47
1232,2017_18,Bethel College-North Newton,North Newton,KS,Bachelor's,NO,55.76,,,,,503.0,66.6,16.3,9.34,1.99,40299.0,27720.0,27720.0,0.42
1235,2017_18,Central Christian College of Kansas,McPherson,KS,Bachelor's,NO,39.33,1008.0,530.0,475.0,20.0,768.0,53.13,22.14,13.67,0.91,28652.0,17240.0,17240.0,0.22
1242,2017_18,Emporia State University,Emporia,KS,Bachelor's,NO,82.75,1105.0,,,22.0,3499.0,71.08,4.6,7.03,0.86,18154.0,6345.0,19918.0,0.45
1244,2017_18,Fort Hays State University,Hays,KS,Bachelor's,NO,88.62,,,,,12174.0,54.34,3.66,7.67,0.91,16753.0,5009.0,14832.0,0.44
1245,2017_18,Barclay College,Haviland,KS,Bachelor's,NO,66.97,,,,,224.0,67.41,16.52,6.25,1.34,28990.0,17720.0,17720.0,0.53
1246,2017_18,Friends University,Wichita,KS,Bachelor's,NO,48.01,1100.0,515.0,535.0,22.0,1110.0,59.19,8.83,10.81,0.9,38141.0,27565.0,27565.0,0.34
1249,2017_18,Haskell Indian Nations University,Lawrence,KS,Bachelor's,NO,81.57,950.0,495.0,450.0,18.0,806.0,0.0,0.0,0.0,0.0,8936.0,480.0,480.0,0.45
1259,2017_18,University of Kansas,Lawrence,KS,Bachelor's,NO,93.38,1230.0,,,26.0,18903.0,71.21,4.26,7.98,4.77,24824.0,10824.0,26592.0,0.63
1260,2017_18,Newman University,Wichita,KS,Bachelor's,NO,63.84,1107.0,590.0,550.0,22.0,1103.0,61.83,5.62,15.41,5.44,35030.0,29200.0,29200.0,0.52
1262,2017_18,Kansas State University,Manhattan,KS,Bachelor's,NO,94.12,,,,,18171.0,78.3,3.35,7.06,1.47,23262.0,10135.0,25492.0,0.63
1263,2017_18,Kansas Wesleyan University,Salina,KS,Bachelor's,NO,53.65,1065.0,505.0,505.0,22.0,671.0,62.0,14.16,16.24,0.45,41239.0,28980.0,28980.0,0.32
1267,2017_18,Manhattan Christian College,Manhattan,KS,Bachelor's,NO,64.32,1079.0,495.0,472.0,22.0,282.0,47.87,9.22,7.8,0.35,29135.0,15418.0,15418.0,0.42
1268,2017_18,McPherson College,McPherson,KS,Bachelor's,NO,48.47,1105.0,590.0,515.0,22.0,688.0,63.81,12.35,14.1,1.16,39634.0,27823.0,27823.0,0.36
1269,2017_18,MidAmerica Nazarene University,Olathe,KS,Bachelor's,NO,65.62,1064.0,520.0,535.0,21.0,1215.0,60.41,12.92,8.48,1.56,40179.0,29670.0,29670.0,0.51
1273,2017_18,Ottawa University-Ottawa,Ottawa,KS,Bachelor's,NO,80.45,1027.0,505.0,485.0,20.0,670.0,60.15,12.24,10.3,2.09,40873.0,28550.0,28550.0,0.46
1274,2017_18,Ottawa University-Kansas City,Overland Park,KS,Bachelor's,NO,,,,,,334.0,73.65,7.78,8.38,3.29,,,,
1275,2017_18,Pittsburg State University,Pittsburg,KS,Bachelor's,NO,87.21,1105.0,,,22.0,5340.0,78.69,3.91,5.88,0.88,17748.0,7100.0,18152.0,0.47
1277,2017_18,University of Saint Mary,Leavenworth,KS,Bachelor's,NO,49.15,1078.0,523.0,535.0,22.0,744.0,55.24,11.69,14.52,1.88,38195.0,27720.0,27720.0,0.44
1280,2017_18,Southwestern College,Winfield,KS,Bachelor's,NO,96.88,1019.0,470.0,465.0,21.0,1096.0,41.7,10.86,9.49,1.37,40741.0,28750.0,28750.0,0.41
1281,2017_18,Sterling College,Sterling,KS,Bachelor's,NO,52.47,1018.0,490.0,495.0,20.0,612.0,59.97,19.28,14.54,2.29,35102.0,24985.0,24985.0,0.39
1282,2017_18,Tabor College,Hillsboro,KS,Bachelor's,NO,53.18,1048.0,495.0,495.0,21.0,632.0,59.97,12.34,14.56,0.47,41520.0,27220.0,27220.0,0.38
1283,2017_18,Washburn University,Topeka,KS,Bachelor's,NO,,,,,,4926.0,64.86,6.19,11.45,0.85,18777.0,7978.0,17918.0,0.39
1285,2017_18,Wichita State University,Wichita,KS,Bachelor's,NO,93.8,1159.0,563.0,575.0,24.0,10970.0,60.0,6.08,12.24,7.23,18924.0,8432.0,17390.0,0.48
1287,2017_18,Alice Lloyd College,Pippa Passes,KY,Bachelor's,NO,25.67,1043.0,515.0,470.0,21.0,598.0,93.31,1.67,2.51,0.33,23827.0,11550.0,11550.0,0.55
1288,2017_18,Asbury University,Wilmore,KY,Bachelor's,NO,70.32,1178.0,585.0,545.0,25.0,1610.0,78.57,4.1,5.65,1.8,38704.0,29500.0,29500.0,0.69
1292,2017_18,Bellarmine University,Louisville,KY,Bachelor's,NO,89.25,1189.0,570.0,560.0,25.0,2474.0,81.29,4.57,3.84,2.14,53640.0,40750.0,40750.0,0.65
1293,2017_18,Berea College,Berea,KY,Bachelor's,NO,35.09,1188.0,535.0,550.0,25.0,1610.0,56.21,15.34,11.37,1.99,35102.0,25760.0,25760.0,0.66
1296,2017_18,Brescia University,Owensboro,KY,Bachelor's,NO,42.4,1065.0,,,21.0,911.0,60.59,14.6,6.7,0.99,30478.0,21550.0,21550.0,0.39
1297,2017_18,Campbellsville University,Campbellsville,KY,Bachelor's,NO,68.59,1061.0,507.0,505.0,21.0,2365.0,71.8,12.85,3.21,0.25,37117.0,25400.0,25400.0,0.34
1299,2017_18,Centre College,Danville,KY,Bachelor's,NO,76.32,1334.0,635.0,655.0,29.0,1441.0,73.42,4.72,5.41,4.72,52412.0,40500.0,40500.0,0.82
1300,2017_18,Clear Creek Baptist Bible College,Pineville,KY,Bachelor's,NO,,,,,,127.0,93.7,3.15,0.79,0.79,16609.0,9020.0,9020.0,0.5
1303,2017_18,University of the Cumberlands,Williamsburg,KY,Bachelor's,NO,74.36,1092.0,510.0,510.0,22.0,2085.0,52.04,2.97,1.44,0.43,37529.0,23000.0,23000.0,0.41
1304,2017_18,Eastern Kentucky University,Richmond,KY,Bachelor's,NO,87.37,1123.0,520.0,525.0,23.0,12750.0,84.57,6.01,2.94,0.68,20580.0,9366.0,18250.0,0.44
1307,2017_18,Georgetown College,Georgetown,KY,Bachelor's,NO,67.33,1145.0,,,23.0,1029.0,78.52,9.33,0.1,0.78,48194.0,37160.0,37160.0,0.53
1316,2017_18,Kentucky Mountain Bible College,Jackson,KY,Bachelor's,NO,50.0,1045.0,,,21.0,75.0,86.67,6.67,1.33,0.0,17415.0,7760.0,7760.0,0.71
1317,2017_18,Kentucky State University,Frankfort,KY,Bachelor's,NO,45.28,982.0,459.0,484.0,19.0,1349.0,23.72,62.79,2.67,1.11,18436.0,8184.0,19638.0,0.2
1318,2017_18,Kentucky Wesleyan College,Owensboro,KY,Bachelor's,NO,58.46,1114.0,520.0,500.0,23.0,688.0,72.67,16.72,2.03,1.31,33703.0,25070.0,25070.0,0.32
1319,2017_18,University of Kentucky,Lexington,KY,Bachelor's,NO,95.77,1213.0,605.0,600.0,25.0,22078.0,75.52,7.8,4.81,2.64,27591.0,11942.0,28046.0,0.65
1320,2017_18,Kentucky Christian University,Grayson,KY,Bachelor's,NO,40.21,1029.0,510.0,515.0,20.0,477.0,67.92,15.93,2.52,0.0,31898.0,19256.0,19256.0,0.33
1322,2017_18,Lindsey Wilson College,Columbia,KY,Bachelor's,NO,,,,,,1958.0,61.85,8.38,0.77,0.41,36324.0,24246.0,24246.0,0.35
1324,2017_18,University of Louisville,Louisville,KY,Bachelor's,NO,75.3,1211.0,590.0,590.0,25.0,14550.0,73.14,11.28,4.74,3.82,25728.0,11264.0,26286.0,0.54
1328,2017_18,Midway University,Midway,KY,Bachelor's,NO,56.7,1050.0,560.0,530.0,21.0,989.0,76.95,7.48,4.95,0.51,38292.0,23950.0,23950.0,0.52
1329,2017_18,Morehead State University,Morehead,KY,Bachelor's,NO,79.62,1144.0,448.0,498.0,23.0,6410.0,88.3,3.65,1.95,0.48,20507.0,8950.0,13426.0,0.42
1330,2017_18,Murray State University,Murray,KY,Bachelor's,NO,86.67,1173.0,515.0,570.0,24.0,7218.0,82.25,6.4,1.88,0.65,19314.0,8820.0,23820.0,0.49
1332,2017_18,Northern Kentucky University,Highland Heights,KY,Bachelor's,NO,90.38,1142.0,557.0,545.0,23.0,10728.0,81.26,7.45,3.31,1.19,17377.0,9744.0,19104.0,0.4
1335,2017_18,University of Pikeville,Pikeville,KY,Bachelor's,NO,100.0,1038.0,480.0,490.0,21.0,1088.0,86.12,8.73,1.19,0.64,36594.0,20338.0,20338.0,0.3
1344,2017_18,The Southern Baptist Theological Seminary,Louisville,KY,Bachelor's,NO,78.11,1105.0,580.0,525.0,22.0,873.0,87.74,3.55,3.55,3.55,,18860.0,18860.0,0.48
1345,2017_18,Spalding University,Louisville,KY,Bachelor's,NO,58.99,1046.0,538.0,515.0,21.0,1080.0,67.5,19.35,4.63,1.11,33455.0,24000.0,24000.0,0.45
1348,2017_18,Thomas More University,Crestview Hills,KY,Bachelor's,NO,91.23,1081.0,515.0,520.0,22.0,1399.0,76.05,8.29,2.36,0.79,37838.0,30270.0,30270.0,0.45
1349,2017_18,Transylvania University,Lexington,KY,Bachelor's,NO,95.47,,,,,965.0,79.59,4.15,4.56,1.04,48319.0,37290.0,37290.0,0.76
1351,2017_18,Union College,Barbourville,KY,Bachelor's,NO,63.47,1025.0,,,20.0,984.0,71.04,14.23,2.85,0.3,36737.0,26080.0,26080.0,0.34
1352,2017_18,Western Kentucky University,Bowling Green,KY,Bachelor's,NO,95.45,1136.0,550.0,525.0,23.0,14529.0,77.23,9.73,3.2,1.47,18993.0,10202.0,25512.0,0.43
1359,2017_18,Centenary College of Louisiana,Shreveport,LA,Bachelor's,NO,61.79,1193.0,560.0,560.0,25.0,525.0,63.43,16.38,9.52,2.86,51968.0,35900.0,35900.0,0.48
1367,2017_18,Dillard University,New Orleans,LA,Bachelor's,NO,40.81,1009.0,430.0,480.0,20.0,1290.0,0.47,91.4,0.0,0.16,30853.0,17917.0,17917.0,0.4
1369,2017_18,Grambling State University,Grambling,LA,Bachelor's,NO,42.77,,,,,4072.0,1.28,89.34,1.42,0.15,25358.0,7435.0,16733.0,0.35
1374,2017_18,Louisiana State University Health Sciences Center-New Orleans,New Orleans,LA,Bachelor's,NO,,,,,,921.0,75.35,10.1,6.19,4.99,,,,
1375,2017_18,Louisiana State University-Alexandria,Alexandria,LA,Bachelor's,NO,31.07,1026.0,490.0,465.0,20.0,2662.0,64.58,18.48,2.33,1.28,14566.0,6668.0,14024.0,0.26
1376,2017_18,Louisiana State University and Agricultural & Mechanical College,Baton Rouge,LA,Bachelor's,NO,73.92,1226.0,585.0,590.0,26.0,23331.0,72.1,11.87,6.37,4.31,27612.0,11374.0,28051.0,0.67
1378,2017_18,Louisiana State University-Shreveport,Shreveport,LA,Bachelor's,NO,83.84,1080.0,510.0,521.0,22.0,2237.0,53.46,22.49,4.51,2.15,16850.0,7166.0,20320.0,0.3
1382,2017_18,Louisiana College,Pineville,LA,Bachelor's,NO,71.92,1087.0,595.0,570.0,22.0,935.0,62.46,26.42,2.67,1.18,25298.0,16000.0,16000.0,0.42
1384,2017_18,Louisiana Tech University,Ruston,LA,Bachelor's,NO,64.84,1195.0,490.0,495.0,25.0,8067.0,70.77,12.94,3.79,1.3,19225.0,9645.0,18558.0,0.53
1385,2017_18,Loyola University New Orleans,New Orleans,LA,Bachelor's,NO,69.11,1203.0,605.0,570.0,25.0,2534.0,51.5,14.76,16.46,3.35,52428.0,39492.0,39492.0,0.56
1386,2017_18,McNeese State University,Lake Charles,LA,Bachelor's,NO,62.24,1124.0,520.0,600.0,23.0,5956.0,66.87,17.46,3.19,1.6,17675.0,7920.0,15958.0,0.42
1387,2017_18,University of New Orleans,New Orleans,LA,Bachelor's,NO,56.61,1126.0,580.0,560.0,23.0,5917.0,51.53,16.55,12.64,8.6,18619.0,8484.0,13320.0,0.32
1389,2017_18,Nicholls State University,Thibodaux,LA,Bachelor's,NO,93.74,1104.0,540.0,540.0,22.0,5401.0,68.02,20.29,3.5,0.96,18874.0,7886.0,8979.0,0.47
1390,2017_18,University of Louisiana at Monroe,Monroe,LA,Bachelor's,NO,75.46,1124.0,475.0,485.0,23.0,6121.0,61.54,24.64,2.11,1.9,19162.0,8470.0,20570.0,0.41
1393,2017_18,Northwestern State University of Louisiana,Natchitoches,LA,Bachelor's,NO,80.29,1083.0,500.0,505.0,22.0,7994.0,52.6,31.72,6.25,0.65,20172.0,7921.0,18710.0,0.39
1394,2017_18,University of Holy Cross,New Orleans,LA,Bachelor's,NO,46.15,1030.0,,,20.0,743.0,46.57,28.26,10.5,3.9,19144.0,13220.0,13220.0,0.52
1395,2017_18,Franciscan Missionaries of Our Lady University,Baton Rouge,LA,Bachelor's,NO,48.44,1085.0,,,22.0,1168.0,61.9,18.84,8.9,3.25,24473.0,12764.0,12764.0,0.4
1401,2017_18,Saint Joseph Seminary College,St. Benedict,LA,Bachelor's,NO,,,,,,146.0,56.85,0.0,32.19,4.79,33817.0,17868.0,17868.0,0.4
1408,2017_18,Southeastern Louisiana University,Hammond,LA,Bachelor's,NO,88.34,1085.0,,,22.0,10929.0,62.36,20.38,8.27,0.8,19170.0,8153.0,20631.0,0.41
1409,2017_18,Southern University and A & M College,Baton Rouge,LA,Bachelor's,NO,45.47,988.0,420.0,440.0,19.0,5137.0,2.28,93.75,0.55,0.37,20689.0,8666.0,18080.0,0.29
1410,2017_18,Southern University at New Orleans,New Orleans,LA,Bachelor's,NO,24.67,890.0,,,17.0,1899.0,2.0,76.88,0.63,0.42,12778.0,6421.0,15322.0,0.2
1412,2017_18,University of Louisiana at Lafayette,Lafayette,LA,Bachelor's,NO,50.87,1162.0,445.0,555.0,24.0,14753.0,65.17,20.63,5.43,2.28,20443.0,9888.0,23616.0,0.44
1414,2017_18,Tulane University of Louisiana,New Orleans,LA,Bachelor's,NO,21.5,1442.0,705.0,705.0,32.0,7871.0,69.67,7.9,7.22,4.43,66896.0,52960.0,52960.0,0.83
1415,2017_18,Xavier University of Louisiana,New Orleans,LA,Bachelor's,NO,64.08,1126.0,540.0,529.0,23.0,2266.0,2.78,77.93,3.13,6.97,33593.0,23606.0,23606.0,0.44
1417,2017_18,Purdue University Global-Lewiston,Lewiston,ME,Bachelor's,NO,,,,,,508.0,76.18,2.76,4.13,0.59,,12475.0,12475.0,0.27
1418,2017_18,College of the Atlantic,Bar Harbor,ME,Bachelor's,NO,67.93,,,,,339.0,66.67,1.18,2.95,2.65,54969.0,43542.0,43542.0,0.66
1419,2017_18,Bates College,Lewiston,ME,Bachelor's,NO,21.93,,,,,1787.0,70.45,4.87,8.11,3.92,66550.0,52042.0,52042.0,0.92
1421,2017_18,Bowdoin College,Brunswick,ME,Bachelor's,NO,13.63,,,,,1812.0,62.25,6.46,11.15,6.62,65590.0,51848.0,51848.0,0.95
1424,2017_18,Colby College,Waterville,ME,Bachelor's,NO,15.79,1444.0,705.0,715.0,32.0,1917.0,63.8,3.91,7.3,7.15,65824.0,53120.0,53120.0,0.92
1428,2017_18,University of Maine at Augusta,Augusta,ME,Bachelor's,NO,,,,,,3244.0,85.88,1.26,2.22,0.92,17119.0,7808.0,17498.0,0.17
1429,2017_18,University of Maine at Farmington,Farmington,ME,Bachelor's,NO,82.57,,,,,1741.0,89.37,2.3,1.95,0.63,20840.0,9458.0,19026.0,0.51
1430,2017_18,University of Maine at Fort Kent,Fort Kent,ME,Bachelor's,NO,97.2,996.0,505.0,490.0,20.0,1036.0,78.57,3.19,3.09,0.68,17137.0,7965.0,12075.0,0.35
1431,2017_18,University of Maine at Machias,Machias,ME,Bachelor's,NO,,,,,,522.0,81.03,2.49,5.94,0.38,17735.0,7680.0,19320.0,0.32
1432,2017_18,University of Maine,Orono,ME,Bachelor's,NO,92.26,1157.0,580.0,570.0,25.0,8836.0,84.25,2.07,3.62,1.51,23262.0,10902.0,30282.0,0.58
1433,2017_18,Maine Maritime Academy,Castine,ME,Bachelor's,NO,79.61,1083.0,540.0,545.0,21.0,1018.0,87.43,0.98,2.26,1.08,26948.0,13278.0,26628.0,0.69
1434,2017_18,University of Maine at Presque Isle,Presque Isle,ME,Bachelor's,NO,95.44,,,,,800.0,79.63,3.5,3.25,0.38,16268.0,7885.0,11995.0,0.29
1435,2017_18,University of New England,Biddeford,ME,Bachelor's,NO,80.74,1128.0,565.0,555.0,24.0,2360.0,88.05,1.1,0.25,2.92,52449.0,36530.0,36530.0,0.59
1438,2017_18,Maine College of Art,Portland,ME,Bachelor's,NO,67.74,,,,,456.0,79.82,3.07,4.61,3.51,46465.0,34050.0,34050.0,0.53
1439,2017_18,Saint Joseph's College of Maine,Standish,ME,Bachelor's,NO,80.11,,,,,1494.0,62.92,1.81,2.48,1.94,47953.0,34610.0,34610.0,0.59
1442,2017_18,University of Southern Maine,Portland,ME,Bachelor's,NO,83.48,1059.0,540.0,515.0,22.0,5248.0,79.69,5.79,3.14,2.48,19306.0,8638.0,20594.0,0.33
1443,2017_18,Thomas College,Waterville,ME,Bachelor's,NO,,,,,,825.0,74.06,4.0,1.33,0.85,37427.0,26110.0,26110.0,0.48
1444,2017_18,Unity College,Unity,ME,Bachelor's,NO,88.74,,,,,700.0,85.86,0.71,1.14,0.86,39027.0,28350.0,28350.0,0.66
1453,2017_18,University of Baltimore,Baltimore,MD,Bachelor's,NO,80.99,999.0,515.0,485.0,19.0,2856.0,32.21,48.11,3.96,4.52,25951.0,8824.0,20704.0,0.33
1454,2017_18,Bowie State University,Bowie,MD,Bachelor's,NO,36.0,950.0,480.0,470.0,18.0,5107.0,2.15,84.26,3.96,1.08,20911.0,8064.0,18653.0,0.4
1455,2017_18,Capitol Technology University,Laurel,MD,Bachelor's,NO,74.73,1062.0,530.0,525.0,22.0,421.0,41.33,30.88,9.74,3.09,34708.0,24788.0,24788.0,0.52
1459,2017_18,Washington Adventist University,Takoma Park,MD,Bachelor's,NO,61.39,957.0,460.0,440.0,21.0,750.0,5.87,51.2,14.93,4.27,32240.0,23400.0,23400.0,0.37
1460,2017_18,Coppin State University,Baltimore,MD,Bachelor's,NO,36.51,930.0,470.0,460.0,18.0,2459.0,1.59,79.26,2.4,0.61,17848.0,7474.0,13622.0,0.24
1464,2017_18,Frostburg State University,Frostburg,MD,Bachelor's,NO,72.29,1017.0,515.0,500.0,20.0,4486.0,51.76,32.99,5.84,2.3,21220.0,8914.0,22262.0,0.49
1466,2017_18,Goucher College,Baltimore,MD,Bachelor's,NO,78.84,,,,,1526.0,56.49,14.74,8.52,4.13,58514.0,43440.0,43440.0,0.66
1467,2017_18,Purdue University Global-Hagerstown,Hagerstown,MD,Bachelor's,NO,,,,,,470.0,62.77,11.7,3.4,0.0,,14263.0,14263.0,0.0
1470,2017_18,Hood College,Frederick,MD,Bachelor's,NO,81.13,,,,,1108.0,58.12,17.06,10.65,2.89,51223.0,37960.0,37960.0,0.61
1473,2017_18,Johns Hopkins University,Baltimore,MD,Bachelor's,NO,12.54,1524.0,745.0,765.0,34.0,5663.0,33.5,6.5,13.81,25.87,67603.0,52170.0,52170.0,0.93
1475,2017_18,Loyola University Maryland,Baltimore,MD,Bachelor's,NO,75.28,,,,,3903.0,77.63,5.33,9.71,3.82,62954.0,47560.0,47560.0,0.81
1476,2017_18,University of Maryland Global Campus,Adelphi,MD,Bachelor's,NO,,,,,,42289.0,40.0,27.04,13.0,4.63,18719.0,7296.0,12336.0,0.09
1477,2017_18,University of Maryland Baltimore,Baltimore,MD,Bachelor's,NO,,,,,,918.0,48.69,19.39,7.3,17.65,,,,
1478,2017_18,University of Maryland-Baltimore County,Baltimore,MD,Bachelor's,NO,60.21,1255.0,610.0,640.0,27.0,11130.0,41.09,18.18,7.39,21.56,24503.0,11518.0,25654.0,0.63
1479,2017_18,University of Maryland-College Park,College Park,MD,Bachelor's,NO,44.5,1396.0,675.0,700.0,31.0,29273.0,50.39,12.5,9.69,16.96,25701.0,10399.0,33606.0,0.85
1480,2017_18,Maryland Institute College of Art,Baltimore,MD,Bachelor's,NO,61.61,1203.0,600.0,575.0,27.0,1743.0,40.62,6.77,8.55,11.02,60465.0,46990.0,46990.0,0.72
1481,2017_18,University of Maryland Eastern Shore,Princess Anne,MD,Bachelor's,NO,39.01,950.0,475.0,475.0,18.0,2799.0,9.75,76.21,3.89,1.04,22192.0,8042.0,18048.0,0.38
1485,2017_18,Morgan State University,Baltimore,MD,Bachelor's,NO,63.72,977.0,480.0,500.0,18.0,6426.0,1.9,76.98,3.35,0.87,23774.0,7766.0,17832.0,0.38
1486,2017_18,Mount St. Mary's University,Emmitsburg,MD,Bachelor's,NO,64.23,1085.0,550.0,535.0,22.0,1785.0,62.8,16.92,10.76,2.8,53535.0,40550.0,40550.0,0.63
1487,2017_18,Ner Israel Rabbinical College,Baltimore,MD,Bachelor's,NO,64.18,,,,,265.0,92.08,0.0,0.0,0.0,22250.0,11900.0,11900.0,0.49
1489,2017_18,Notre Dame of Maryland University,Baltimore,MD,Bachelor's,NO,71.4,993.0,510.0,480.0,20.0,808.0,44.31,30.69,9.65,7.18,46117.0,36070.0,36070.0,0.43
1494,2017_18,Salisbury University,Salisbury,MD,Bachelor's,NO,65.02,,,,,7552.0,70.64,13.77,4.03,3.54,24056.0,9582.0,18622.0,0.71
1495,2017_18,St. Mary's College of Maryland,St. Mary's City,MD,Bachelor's,NO,82.42,1190.0,595.0,585.0,25.0,1519.0,70.51,9.15,7.97,4.08,28952.0,14496.0,29948.0,0.78
1496,2017_18,St. John's College,Annapolis,MD,Bachelor's,NO,54.45,1365.0,670.0,695.0,29.0,458.0,63.76,1.75,5.68,4.15,63423.0,51795.0,51795.0,0.67
1498,2017_18,Towson University,Towson,MD,Bachelor's,NO,77.3,1136.0,573.0,560.0,23.0,19367.0,56.63,20.9,7.78,5.91,23929.0,9694.0,22140.0,0.72
1500,2017_18,United States Naval Academy,Annapolis,MD,Bachelor's,NO,8.44,1260.0,620.0,640.0,,4495.0,62.69,6.52,11.75,7.07,,,,0.91
1501,2017_18,Stevenson University,Stevenson,MD,Bachelor's,NO,60.87,1097.0,555.0,545.0,22.0,3375.0,55.32,27.44,5.78,3.64,47537.0,35490.0,35490.0,0.54
1502,2017_18,Washington College,Chestertown,MD,Bachelor's,NO,58.71,,,,,1449.0,69.08,8.07,5.66,3.45,58469.0,44820.0,44820.0,0.76
1503,2017_18,McDaniel College,Westminster,MD,Bachelor's,NO,85.0,1161.0,580.0,565.0,25.0,1559.0,65.11,14.24,6.22,2.63,53446.0,41800.0,41800.0,0.68
1505,2017_18,Hult International Business School,Cambridge,MA,Bachelor's,NO,54.94,,,,,512.0,3.71,0.78,4.49,2.34,55793.0,38850.0,38850.0,
1506,2017_18,New England College of Business and Finance,Boston,MA,Bachelor's,NO,,,,,,911.0,51.15,16.68,8.78,2.74,,12040.0,12040.0,0.53
